#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
944_g                -           1230 1595at5794           -            827         0 1228.8  46.5   1   3   2.6e-99   2.5e-96  322.1   4.3     1   186    91   298    91   301 0.94 -
944_g                -           1230 1595at5794           -            827         0 1228.8  46.5   2   3    1e-241  9.5e-239  793.2  18.7   184   670   351   932   339   935 0.88 -
944_g                -           1230 1595at5794           -            827         0 1228.8  46.5   3   3   2.6e-37   2.5e-34  117.0   7.6   669   816   973  1162   958  1170 0.80 -
1161_g               -           3208 1595at5794           -            827   5.5e-32  109.2   7.5   1   3   3.6e-24   3.4e-21   73.5   5.8     6   395  2179  2610  2174  2618 0.74 -
1161_g               -           3208 1595at5794           -            827   5.5e-32  109.2   7.5   2   3     3e-12   2.9e-09   34.1   0.0   426   527  2666  2772  2651  2799 0.89 -
1161_g               -           3208 1595at5794           -            827   5.5e-32  109.2   7.5   3   3      0.35   3.3e+02   -2.5   0.0   638   668  2981  3011  2978  3022 0.83 -
2231_g               -           1608 1595at5794           -            827   1.2e-23   81.6  23.4   1   7   7.9e-10   7.5e-07   26.1   0.1    29    95   215   288   185   292 0.67 -
2231_g               -           1608 1595at5794           -            827   1.2e-23   81.6  23.4   2   7      0.12   1.1e+02   -1.0   0.1   135   174   414   451   401   465 0.71 -
2231_g               -           1608 1595at5794           -            827   1.2e-23   81.6  23.4   3   7      0.12   1.1e+02   -0.9   0.0   241   278   613   651   574   659 0.66 -
2231_g               -           1608 1595at5794           -            827   1.2e-23   81.6  23.4   4   7   1.8e-12   1.7e-09   34.8   0.4   309   394   805   891   787   894 0.85 -
2231_g               -           1608 1595at5794           -            827   1.2e-23   81.6  23.4   5   7     0.015        14    2.0   0.0   465   483  1053  1071  1047  1078 0.84 -
2231_g               -           1608 1595at5794           -            827   1.2e-23   81.6  23.4   6   7     0.075        71   -0.3   0.0   492   523  1149  1180  1142  1188 0.87 -
2231_g               -           1608 1595at5794           -            827   1.2e-23   81.6  23.4   7   7   9.9e-11   9.4e-08   29.1   1.7   525   679  1229  1407  1208  1447 0.73 -
3611_g               -            887 1595at5794           -            827   1.8e-16   57.9   4.7   1   3    0.0062       5.9    3.3   0.0    27    83   212   276   177   294 0.66 -
3611_g               -            887 1595at5794           -            827   1.8e-16   57.9   4.7   2   3     0.051        48    0.3   0.0   338   393   376   434   370   448 0.76 -
3611_g               -            887 1595at5794           -            827   1.8e-16   57.9   4.7   3   3   4.8e-18   4.5e-15   53.3   1.4   460   686   464   708   439   759 0.74 -
4098_g               -            749 1595at5794           -            827   8.7e-10   35.8   8.2   1   3   3.1e-06     0.003   14.2   2.8    45   181   172   315   151   320 0.81 -
4098_g               -            749 1595at5794           -            827   8.7e-10   35.8   8.2   2   3   0.00075      0.71    6.3   0.0   339   393   322   379   315   391 0.79 -
4098_g               -            749 1595at5794           -            827   8.7e-10   35.8   8.2   3   3   4.2e-07    0.0004   17.1   0.1   491   542   528   577   494   717 0.79 -
3241_g               -           1262 1595at5794           -            827     8e-09   32.6  10.4   1   4   5.8e-06    0.0055   13.3   1.3    35   169   101   241    96   252 0.72 -
3241_g               -           1262 1595at5794           -            827     8e-09   32.6  10.4   2   4     0.066        62   -0.1   0.3   335   378   254   295   247   306 0.86 -
3241_g               -           1262 1595at5794           -            827     8e-09   32.6  10.4   3   4   0.00011      0.11    9.0   0.0   375   394   551   570   519   578 0.88 -
3241_g               -           1262 1595at5794           -            827     8e-09   32.6  10.4   4   4   6.9e-06    0.0065   13.0   0.0   507   537   868   898   861   922 0.85 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/busco_downloads/lineages/apicomplexa_odb10/hmms/1595at5794.hmm
# Target file:     /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Pv_new.faa
# Option settings: hmmsearch --domtblout /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Pv/run_apicomplexa_odb10/hmmer_output/initial_run_results/1595at5794.out --cpu 1 /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/busco_downloads/lineages/apicomplexa_odb10/hmms/1595at5794.hmm /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Pv_new.faa 
# Current dir:     /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed
# Date:            Wed Mar  1 19:31:22 2023
# [ok]
