#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
978_g                -           2330 820at5794            -           1101         0 1404.5  66.6   1   8    2e-112  7.1e-110  366.7   0.1     1   191   415   630   415   635 0.91 -
978_g                -           2330 820at5794            -           1101         0 1404.5  66.6   2   8  3.3e-179  1.2e-176  587.9   4.5   190   569   699  1127   696  1132 0.89 -
978_g                -           2330 820at5794            -           1101         0 1404.5  66.6   3   8   6.3e-15   2.2e-12   43.9  10.2   570   690  1207  1327  1202  1330 0.84 -
978_g                -           2330 820at5794            -           1101         0 1404.5  66.6   4   8   4.3e-27   1.5e-24   84.2  17.0   634   747  1318  1434  1314  1449 0.88 -
978_g                -           2330 820at5794            -           1101         0 1404.5  66.6   5   8   3.5e-07   0.00012   18.2   0.0   754   787  1635  1668  1618  1699 0.88 -
978_g                -           2330 820at5794            -           1101         0 1404.5  66.6   6   8    0.0021      0.75    5.7   0.1   784   817  1716  1749  1667  1779 0.62 -
978_g                -           2330 820at5794            -           1101         0 1404.5  66.6   7   8   7.4e-12   2.6e-09   33.7   0.0   829   880  1977  2033  1962  2045 0.82 -
978_g                -           2330 820at5794            -           1101         0 1404.5  66.6   8   8   2.4e-87   8.6e-85  283.7   3.2   876  1101  2061  2326  2057  2326 0.88 -
857_g                -            818 820at5794            -           1101  6.7e-131  436.4  11.3   1   2    4e-133  1.4e-130  435.3   6.7     7   559   101   712    96   729 0.84 -
857_g                -            818 820at5794            -           1101  6.7e-131  436.4  11.3   2   2     0.011       3.8    3.4   0.1   558   594   737   773   727   816 0.67 -
264_g                -            801 820at5794            -           1101  9.1e-109  363.1  27.0   1   2  2.6e-111  9.1e-109  363.1  27.0     8   534    93   668    87   681 0.84 -
264_g                -            801 820at5794            -           1101  9.1e-109  363.1  27.0   2   2      0.27        97   -1.3   0.0   568   592   726   750   721   796 0.74 -
4761_g               -           1717 820at5794            -           1101     2e-97  325.5  55.9   1   7   1.6e-25   5.6e-23   79.0   0.0     6   111   104   229   101   238 0.82 -
4761_g               -           1717 820at5794            -           1101     2e-97  325.5  55.9   2   7   2.6e-33   9.3e-31  104.8   0.1    93   208   322   440   319   447 0.90 -
4761_g               -           1717 820at5794            -           1101     2e-97  325.5  55.9   3   7      0.15        52   -0.4   0.0   230   259   561   591   542   595 0.80 -
4761_g               -           1717 820at5794            -           1101     2e-97  325.5  55.9   4   7   3.4e-06    0.0012   15.0   0.3   268   319   631   681   629   685 0.89 -
4761_g               -           1717 820at5794            -           1101     2e-97  325.5  55.9   5   7   1.8e-28   6.5e-26   88.7   7.3   321   482   743   924   737   935 0.82 -
