#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
1104_g               -           3130 2648at5794           -            822         0 1100.0  31.3   1   6   1.1e-45   7.9e-43  144.8   0.0     2    96   558   652   557   682 0.94 -
1104_g               -           3130 2648at5794           -            822         0 1100.0  31.3   2   6   3.5e-67   2.5e-64  215.9   0.4    90   302   874  1144   867  1159 0.85 -
1104_g               -           3130 2648at5794           -            822         0 1100.0  31.3   3   6   3.7e-83   2.6e-80  268.8   0.4   298   505  1309  1558  1304  1561 0.86 -
1104_g               -           3130 2648at5794           -            822         0 1100.0  31.3   4   6     6e-71   4.3e-68  228.4   0.1   504   635  1692  1824  1686  1832 0.96 -
1104_g               -           3130 2648at5794           -            822         0 1100.0  31.3   5   6   5.5e-21   3.9e-18   63.1   1.0   627   680  2063  2116  2043  2117 0.88 -
1104_g               -           3130 2648at5794           -            822         0 1100.0  31.3   6   6   2.4e-59   1.7e-56  190.0   4.6   671   821  2554  2727  2541  2728 0.88 -
4627_g               -            624 2648at5794           -            822     2e-19   67.4   5.4   1   2   8.1e-20   5.8e-17   59.2   0.6   120   306   212   414   200   432 0.77 -
4627_g               -            624 2648at5794           -            822     2e-19   67.4   5.4   2   2   1.2e-07   8.8e-05   18.9   0.4   122   251   367   510   362   520 0.76 -
2125_g               -            587 2648at5794           -            822   2.7e-16   57.0   2.5   1   2     3e-15   2.1e-12   44.1   0.5   120   326   148   380   141   382 0.82 -
2125_g               -            587 2648at5794           -            822   2.7e-16   57.0   2.5   2   2   2.7e-08   1.9e-05   21.1   0.1   133   246   328   449   319   458 0.82 -
5522_g               -            603 2648at5794           -            822   3.1e-16   56.8   2.5   1   2   3.2e-15   2.3e-12   44.0   0.5   120   326   142   374   135   376 0.82 -
5522_g               -            603 2648at5794           -            822   3.1e-16   56.8   2.5   2   2   2.8e-08     2e-05   21.1   0.1   133   246   322   443   313   452 0.82 -
5563_g               -            616 2648at5794           -            822   3.5e-16   56.6   2.5   1   2   3.4e-15   2.4e-12   44.0   0.5   120   326   154   386   147   388 0.82 -
5563_g               -            616 2648at5794           -            822   3.5e-16   56.6   2.5   2   2   2.9e-08   2.1e-05   21.0   0.1   133   246   334   455   325   464 0.82 -
4626_g               -            612 2648at5794           -            822   1.5e-15   54.6   5.4   1   2   4.1e-13   2.9e-10   37.1   1.1   121   261    83   234    70   240 0.72 -
4626_g               -            612 2648at5794           -            822   1.5e-15   54.6   5.4   2   2     1e-07   7.2e-05   19.2   0.2   126   246   256   391   236   400 0.75 -
1123_g               -            879 2648at5794           -            822   4.5e-13   46.4   0.7   1   2   5.3e-14   3.7e-11   40.0   0.0   160   313    14   183     5   199 0.76 -
1123_g               -            879 2648at5794           -            822   4.5e-13   46.4   0.7   2   2    0.0077       5.5    3.1   0.0   212   255   185   227   183   242 0.70 -
1176_g               -            645 2648at5794           -            822   1.4e-12   44.7   0.5   1   2   2.4e-11   1.7e-08   31.2   0.1   121   315    82   287    72   316 0.72 -
1176_g               -            645 2648at5794           -            822   1.4e-12   44.7   0.5   2   2     2e-05     0.014   11.6   0.0   260   323   340   403   335   410 0.90 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/busco_downloads/lineages/apicomplexa_odb10/hmms/2648at5794.hmm
# Target file:     /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Pv_new.faa
# Option settings: hmmsearch --domtblout /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Pv/run_apicomplexa_odb10/hmmer_output/initial_run_results/2648at5794.out --cpu 1 /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/busco_downloads/lineages/apicomplexa_odb10/hmms/2648at5794.hmm /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Pv_new.faa 
# Current dir:     /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed
# Date:            Wed Mar  1 19:31:38 2023
# [ok]
