#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
3838_g               -           1422 1928at5794           -            958         0 1580.1  10.3   1   3  7.8e-213  2.2e-209  696.1   1.2    25   422   176   625   158   649 0.91 -
3838_g               -           1422 1928at5794           -            958         0 1580.1  10.3   2   3  9.5e-152  2.7e-148  494.0   0.9   408   723   749  1107   743  1116 0.88 -
3838_g               -           1422 1928at5794           -            958         0 1580.1  10.3   3   3  3.7e-121  1.1e-117  392.7   0.0   722   957  1143  1404  1132  1405 0.94 -
4649_g               -           1818 1928at5794           -            958  3.6e-113  377.7  22.3   1   6     1e-25   2.9e-22   76.8   0.2    26   134   537   654   521   663 0.86 -
4649_g               -           1818 1928at5794           -            958  3.6e-113  377.7  22.3   2   6   1.3e-35   3.8e-32  109.5   0.3   134   261   727   859   723   869 0.94 -
4649_g               -           1818 1928at5794           -            958  3.6e-113  377.7  22.3   3   6   7.7e-16   2.2e-12   44.1   1.1   268   373   893  1004   888  1019 0.81 -
4649_g               -           1818 1928at5794           -            958  3.6e-113  377.7  22.3   4   6   3.6e-05       0.1    8.8   0.0   381   423  1065  1107  1056  1124 0.88 -
4649_g               -           1818 1928at5794           -            958  3.6e-113  377.7  22.3   5   6   1.8e-38   5.1e-35  119.0   3.5   467   747  1305  1618  1253  1684 0.76 -
4649_g               -           1818 1928at5794           -            958  3.6e-113  377.7  22.3   6   6   3.5e-10     1e-06   25.4   0.0   793   893  1698  1806  1681  1809 0.86 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/busco_downloads/lineages/apicomplexa_odb10/hmms/1928at5794.hmm
# Target file:     /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Pv_new.faa
# Option settings: hmmsearch --domtblout /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Pv/run_apicomplexa_odb10/hmmer_output/initial_run_results/1928at5794.out --cpu 1 /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/busco_downloads/lineages/apicomplexa_odb10/hmms/1928at5794.hmm /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Pv_new.faa 
# Current dir:     /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed
# Date:            Wed Mar  1 19:31:27 2023
# [ok]
