#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
531_g                -           2913 1204at5794           -            996         0 1452.5 139.2   1  11      0.22   1.3e+02   -1.7   2.1   714   734    17    37     4    42 0.77 -
531_g                -           2913 1204at5794           -            996         0 1452.5 139.2   2  11   2.2e-06    0.0013   14.8   1.6     3    48    52   100    50   105 0.87 -
531_g                -           2913 1204at5794           -            996         0 1452.5 139.2   3  11   1.4e-12   7.9e-10   35.4   1.4     1   102   107   230   107   245 0.70 -
531_g                -           2913 1204at5794           -            996         0 1452.5 139.2   4  11  6.6e-134  3.7e-131  437.0   0.0    94   315   289   510   273   519 0.95 -
531_g                -           2913 1204at5794           -            996         0 1452.5 139.2   5  11   7.9e-75   4.5e-72  241.4   5.9   311   479   564   740   558   744 0.94 -
531_g                -           2913 1204at5794           -            996         0 1452.5 139.2   6  11        10   5.7e+03   -9.8   6.0   801   868  1041  1110  1036  1134 0.53 -
531_g                -           2913 1204at5794           -            996         0 1452.5 139.2   7  11  4.5e-114  2.6e-111  371.3   4.9   470   660  1177  1382  1169  1395 0.88 -
531_g                -           2913 1204at5794           -            996         0 1452.5 139.2   8  11      0.35     2e+02   -2.3   0.3   653   669  1434  1450  1430  1456 0.88 -
531_g                -           2913 1204at5794           -            996         0 1452.5 139.2   9  11   2.7e-95   1.5e-92  309.2  33.1   667   861  1531  1742  1527  1746 0.92 -
531_g                -           2913 1204at5794           -            996         0 1452.5 139.2  10  11   2.5e-18   1.4e-15   54.4  11.5   829   928  1734  1858  1728  1880 0.75 -
531_g                -           2913 1204at5794           -            996         0 1452.5 139.2  11  11   1.7e-16   9.9e-14   48.3   7.3   923   992  2117  2207  2111  2210 0.80 -
4425_g               -           1405 1204at5794           -            996    4e-104  347.5  17.3   1   4     8e-58   4.6e-55  185.1   6.1    90   395   286   599   239   604 0.79 -
4425_g               -           1405 1204at5794           -            996    4e-104  347.5  17.3   2   4     0.048        27    0.5   0.0   433   457   614   638   611   639 0.87 -
4425_g               -           1405 1204at5794           -            996    4e-104  347.5  17.3   3   4   2.4e-52   1.4e-49  167.0   1.4   474   613   635   775   631   798 0.91 -
4425_g               -           1405 1204at5794           -            996    4e-104  347.5  17.3   4   4     0.082        47   -0.3   0.0   283   306   781   804   774   827 0.82 -
3315_g               -           1796 1204at5794           -            996   4.6e-83  277.8  10.0   1   3       2.9   1.6e+03   -5.4   8.6   795   886   101   190    59   220 0.44 -
3315_g               -           1796 1204at5794           -            996   4.6e-83  277.8  10.0   2   3   3.1e-48   1.8e-45  153.4   2.8   118   401   546   842   522   849 0.85 -
3315_g               -           1796 1204at5794           -            996   4.6e-83  277.8  10.0   3   3   7.9e-44   4.5e-41  138.8   0.7   472   609  1411  1548  1402  1559 0.92 -
3712_g               -           3242 1204at5794           -            996   5.2e-78  261.1   7.1   1   5        10   5.7e+03   -9.2   6.5   820   855   992  1027   984  1044 0.48 -
3712_g               -           3242 1204at5794           -            996   5.2e-78  261.1   7.1   2   5       0.6   3.4e+02   -3.1   0.6    50   110  1256  1318  1234  1329 0.57 -
3712_g               -           3242 1204at5794           -            996   5.2e-78  261.1   7.1   3   5   2.5e-42   1.4e-39  133.8   1.6   117   396  1373  1674  1359  1691 0.78 -
3712_g               -           3242 1204at5794           -            996   5.2e-78  261.1   7.1   4   5   1.5e-44   8.6e-42  141.2   0.3   475   615  1709  1850  1701  1929 0.84 -
3712_g               -           3242 1204at5794           -            996   5.2e-78  261.1   7.1   5   5        10   5.7e+03   -9.9   8.0   817   870  2961  3016  2959  3029 0.57 -
3064_g               -           1619 1204at5794           -            996     1e-69  233.7   8.5   1   3   1.4e-47   7.8e-45  151.3   1.3   101   396   674  1001   655  1022 0.80 -
3064_g               -           1619 1204at5794           -            996     1e-69  233.7   8.5   2   3   5.3e-05      0.03   10.3   0.5   476   523  1034  1082  1029  1086 0.86 -
3064_g               -           1619 1204at5794           -            996     1e-69  233.7   8.5   3   3   2.2e-24   1.2e-21   74.5   0.0   527   621  1120  1214  1111  1285 0.74 -
3336_g               -           1103 1204at5794           -            996   8.2e-69  230.6  27.3   1   4   2.9e-37   1.6e-34  117.1   3.8    65   311   177   420   148   434 0.78 -
3336_g               -           1103 1204at5794           -            996   8.2e-69  230.6  27.3   2   4     0.016       8.9    2.1   1.3   313   368   526   586   512   638 0.70 -
3336_g               -           1103 1204at5794           -            996   8.2e-69  230.6  27.3   3   4    0.0014      0.78    5.6   3.7   369   494   719   854   714   863 0.68 -
3336_g               -           1103 1204at5794           -            996   8.2e-69  230.6  27.3   4   4   1.3e-37   7.6e-35  118.2   0.1   502   606   976  1079   971  1098 0.94 -
2636_g               -           2249 1204at5794           -            996   2.6e-55  186.0  10.0   1   3   5.1e-34   2.9e-31  106.3   1.7   120   398   126   432    96   470 0.76 -
2636_g               -           2249 1204at5794           -            996   2.6e-55  186.0  10.0   2   3   1.7e-30   9.6e-28   94.7   1.5   467   656   535   724   508   762 0.83 -
2636_g               -           2249 1204at5794           -            996   2.6e-55  186.0  10.0   3   3        10   5.7e+03  -10.4  11.2   814   854  1361  1396  1342  1431 0.45 -
