#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
1691_g               -            973 3366at5794           -            699         0 1073.5  46.0   1   6      0.43   3.1e+02   -2.2   0.2     6    36     8    40     4    69 0.59 -
1691_g               -            973 3366at5794           -            699         0 1073.5  46.0   2   6   1.3e-05     0.009   12.8   5.3    13    51    71   114    57   125 0.80 -
1691_g               -            973 3366at5794           -            699         0 1073.5  46.0   3   6   5.6e-09     4e-06   23.9   1.1    14    88   125   199   117   210 0.72 -
1691_g               -            973 3366at5794           -            699         0 1073.5  46.0   4   6  4.5e-123  3.2e-120  401.0   7.2    86   346   224   520   218   527 0.92 -
1691_g               -            973 3366at5794           -            699         0 1073.5  46.0   5   6    3e-196  2.2e-193  642.9   0.3   342   676   544   902   538   913 0.92 -
1691_g               -            973 3366at5794           -            699         0 1073.5  46.0   6   6   2.2e-05     0.016   12.0   0.8   668   698   925   957   915   958 0.85 -
453_g                -            945 3366at5794           -            699  2.8e-113  378.0  11.5   1   2   3.5e-22   2.5e-19   67.5   2.2     2   267    48   346    47   356 0.74 -
453_g                -            945 3366at5794           -            699  2.8e-113  378.0  11.5   2   2   2.8e-96     2e-93  312.5   1.3   290   616   423   753   415   839 0.82 -
1512_g               -            759 3366at5794           -            699    5e-106  354.1   0.5   1   2       0.1        73   -0.1   0.1   160   199   162   201   116   211 0.71 -
1512_g               -            759 3366at5794           -            699    5e-106  354.1   0.5   2   2  3.5e-108  2.5e-105  351.8   0.1   211   616   254   671   240   688 0.86 -
2537_g               -            833 3366at5794           -            699   1.8e-98  329.2   0.7   1   1  4.4e-101   3.1e-98  328.3   0.7   212   696   281   783   191   788 0.84 -
2001_g               -            972 3366at5794           -            699   5.2e-98  327.6  13.0   1   4   6.8e-09   4.8e-06   23.6   0.8   127   202   249   324   169   337 0.74 -
2001_g               -            972 3366at5794           -            699   5.2e-98  327.6  13.0   2   4   1.3e-11   9.3e-09   32.6   0.2   200   295   350   450   346   480 0.80 -
2001_g               -            972 3366at5794           -            699   5.2e-98  327.6  13.0   3   4   2.4e-80   1.7e-77  259.8   0.2   297   521   490   719   474   746 0.91 -
2001_g               -            972 3366at5794           -            699   5.2e-98  327.6  13.0   4   4   5.2e-07   0.00037   17.4   0.1   532   606   778   855   763   867 0.79 -
40_g                 -            972 3366at5794           -            699   8.4e-90  300.5  22.0   1   4   0.00041      0.29    7.8   0.3   163   195   196   229    35   238 0.83 -
40_g                 -            972 3366at5794           -            699   8.4e-90  300.5  22.0   2   4   4.2e-90     3e-87  292.0   0.1   218   535   288   618   279   634 0.91 -
40_g                 -            972 3366at5794           -            699   8.4e-90  300.5  22.0   3   4     7e-06     0.005   13.7   0.0   565   618   719   779   676   784 0.80 -
40_g                 -            972 3366at5794           -            699   8.4e-90  300.5  22.0   4   4         8   5.7e+03   -7.9  10.7     2    56   799   854   798   873 0.70 -
1508_g               -           1343 3366at5794           -            699   1.9e-77  259.6   5.0   1   3   1.4e-09   9.8e-07   25.9   0.4   147   269   257   406   241   421 0.77 -
1508_g               -           1343 3366at5794           -            699   1.9e-77  259.6   5.0   2   3   3.2e-64   2.3e-61  206.5   0.0   318   534   827  1049   807  1057 0.92 -
1508_g               -           1343 3366at5794           -            699   1.9e-77  259.6   5.0   3   3   4.7e-10   3.3e-07   27.5   0.4   529   609  1143  1229  1134  1316 0.82 -
3417_g               -           1311 3366at5794           -            699     3e-53  179.7  17.2   1   4    0.0002      0.14    8.9   3.2    84   225   257   394   253   416 0.71 -
3417_g               -           1311 3366at5794           -            699     3e-53  179.7  17.2   2   4   0.00073      0.52    7.0   0.0   205   271   496   559   488   600 0.75 -
3417_g               -           1311 3366at5794           -            699     3e-53  179.7  17.2   3   4   2.9e-41   2.1e-38  130.6   0.6   353   520   881  1049   874  1056 0.88 -
3417_g               -           1311 3366at5794           -            699     3e-53  179.7  17.2   4   4   4.5e-14   3.2e-11   40.7   0.1   543   634  1149  1242  1134  1270 0.85 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/busco_downloads/lineages/apicomplexa_odb10/hmms/3366at5794.hmm
# Target file:     /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Pv_new.faa
# Option settings: hmmsearch --domtblout /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Pv/run_apicomplexa_odb10/hmmer_output/initial_run_results/3366at5794.out --cpu 1 /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/busco_downloads/lineages/apicomplexa_odb10/hmms/3366at5794.hmm /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Pv_new.faa 
# Current dir:     /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed
# Date:            Wed Mar  1 19:31:49 2023
# [ok]
