#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
2636_g               -           2249 3558at5794           -            661         0 1031.0  30.7   1   2         0         0 1031.0  30.7     7   646    20   808    14   820 0.89 -
2636_g               -           2249 3558at5794           -            661         0 1031.0  30.7   2   2    0.0093       4.8    3.4   0.1   458   491  1502  1537  1492  1542 0.73 -
4425_g               -           1405 3558at5794           -            661   1.2e-87  292.9  11.8   1   1   3.9e-90     2e-87  292.1  11.8     7   583   242   807   237   885 0.79 -
3315_g               -           1796 3558at5794           -            661   1.3e-75  253.2  13.6   1   2   2.2e-41   1.1e-38  131.0   3.6    50   375   518   842   510   848 0.84 -
3315_g               -           1796 3558at5794           -            661   1.3e-75  253.2  13.6   2   2     4e-40   2.1e-37  126.9   2.4   363   551  1348  1550  1329  1561 0.83 -
3712_g               -           3242 3558at5794           -            661   4.8e-75  251.2   9.5   1   1   2.1e-77   1.1e-74  250.1   9.5   103   556  1395  1850  1372  1857 0.83 -
3336_g               -           1103 3558at5794           -            661   1.7e-59  199.9  26.7   1   4   1.9e-23   9.7e-21   71.8   1.1    82   273   225   415   185   446 0.77 -
3336_g               -           1103 3558at5794           -            661   1.7e-59  199.9  26.7   2   4    0.0011      0.56    6.5   1.5   300   380   535   617   512   637 0.76 -
3336_g               -           1103 3558at5794           -            661   1.7e-59  199.9  26.7   3   4   7.2e-06    0.0037   13.7   3.8   355   433   731   854   722   863 0.81 -
3336_g               -           1103 3558at5794           -            661   1.7e-59  199.9  26.7   4   4   1.8e-38   9.1e-36  121.5   0.3   430   542   964  1075   947  1101 0.82 -
3064_g               -           1619 3558at5794           -            661   6.7e-58  194.6   1.6   1   2   1.4e-42   7.1e-40  135.0   0.3    46   465   659  1084   639  1088 0.74 -
3064_g               -           1619 3558at5794           -            661   6.7e-58  194.6   1.6   2   2   2.5e-19   1.3e-16   58.2   0.1   466   568  1119  1224  1112  1238 0.83 -
531_g                -           2913 3558at5794           -            661   1.9e-55  186.5   1.2   1   4      0.11        56   -0.1   0.1   282   349   159   230   155   239 0.76 -
531_g                -           2913 3558at5794           -            661   1.9e-55  186.5   1.2   2   4   5.6e-29   2.9e-26   90.1   0.0    64   282   300   509   280   537 0.86 -
531_g                -           2913 3558at5794           -            661   1.9e-55  186.5   1.2   3   4    0.0079       4.1    3.6   1.4   297   398   569   683   560   762 0.64 -
531_g                -           2913 3558at5794           -            661   1.9e-55  186.5   1.2   4   4     9e-34   4.7e-31  105.9   0.4   416   569  1184  1343  1179  1355 0.91 -
2469_g               -           1590 3558at5794           -            661   3.4e-53  179.0  14.3   1   4   2.3e-07   0.00012   18.7   0.1    53   130   198   272   169   283 0.79 -
2469_g               -           1590 3558at5794           -            661   3.4e-53  179.0  14.3   2   4   6.5e-06    0.0034   13.8   0.2   136   207   369   436   361   450 0.83 -
2469_g               -           1590 3558at5794           -            661   3.4e-53  179.0  14.3   3   4   2.4e-13   1.2e-10   38.4   0.0   205   262   958  1016   950  1020 0.90 -
2469_g               -           1590 3558at5794           -            661   3.4e-53  179.0  14.3   4   4   1.2e-35   6.1e-33  112.1   4.5   336   568  1339  1588  1319  1589 0.82 -
431_g                -            878 3558at5794           -            661   3.8e-35  119.4   6.1   1   1   2.5e-37   1.3e-34  117.6   6.1    52   579   285   793   263   813 0.77 -
850_g                -           1530 3558at5794           -            661   5.5e-31  105.7   8.7   1   4   4.9e-05     0.025   10.9   0.1   104   165   723   807   721   845 0.53 -
850_g                -           1530 3558at5794           -            661   5.5e-31  105.7   8.7   2   4   2.6e-08   1.3e-05   21.8   0.0   215   261   966  1012   958  1058 0.93 -
850_g                -           1530 3558at5794           -            661   5.5e-31  105.7   8.7   3   4     0.002         1    5.6   0.0   352   395  1116  1159  1092  1166 0.83 -
850_g                -           1530 3558at5794           -            661   5.5e-31  105.7   8.7   4   4   3.1e-20   1.6e-17   61.2   3.3   365   557  1289  1505  1261  1512 0.78 -
711_g                -           1523 3558at5794           -            661   7.1e-13   45.8   2.5   1   2   2.9e-15   1.5e-12   44.7   0.0    93   265   639   804   612   824 0.75 -
711_g                -           1523 3558at5794           -            661   7.1e-13   45.8   2.5   2   2      0.12        63   -0.3   0.8   513   575   962  1024   960  1041 0.77 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/busco_downloads/lineages/apicomplexa_odb10/hmms/3558at5794.hmm
# Target file:     /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Pv_new.faa
# Option settings: hmmsearch --domtblout /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Pv/run_apicomplexa_odb10/hmmer_output/initial_run_results/3558at5794.out --cpu 1 /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/busco_downloads/lineages/apicomplexa_odb10/hmms/3558at5794.hmm /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Pv_new.faa 
# Current dir:     /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed
# Date:            Wed Mar  1 19:31:50 2023
# [ok]
