#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
1536_g               -           1598 3154at5794           -            891         0 1437.8  27.3   1   5  9.4e-192  6.8e-189  628.4   8.9     1   367   423   813   423   838 0.92 -
1536_g               -           1598 3154at5794           -            891         0 1437.8  27.3   2   5   2.2e-19   1.6e-16   58.1   0.2   359   440   839   960   831   966 0.81 -
1536_g               -           1598 3154at5794           -            891         0 1437.8  27.3   3   5   2.5e-32   1.8e-29  100.9   0.1   436   520   993  1091   987  1097 0.89 -
1536_g               -           1598 3154at5794           -            891         0 1437.8  27.3   4   5  2.2e-150  1.6e-147  491.5   0.0   518   784  1137  1430  1122  1443 0.93 -
1536_g               -           1598 3154at5794           -            891         0 1437.8  27.3   5   5   1.2e-52   8.9e-50  168.1   0.5   785   891  1481  1590  1457  1590 0.91 -
2762_g               -           1186 3154at5794           -            891  1.1e-145  485.5  22.8   1   3   5.4e-72   3.9e-69  232.1   7.6    12   342    23   383    12   393 0.85 -
2762_g               -           1186 3154at5794           -            891  1.1e-145  485.5  22.8   2   3     0.063        45    0.3   0.0   408   456   642   692   629   701 0.83 -
2762_g               -           1186 3154at5794           -            891  1.1e-145  485.5  22.8   3   3   6.3e-78   4.5e-75  251.8   6.4   437   886   703  1168   695  1173 0.75 -
2808_g               -           1645 3154at5794           -            891   1.6e-22   77.9   3.0   1   4   0.00081      0.59    6.6   0.0    22   163   428   578   422   585 0.64 -
2808_g               -           1645 3154at5794           -            891   1.6e-22   77.9   3.0   2   4    0.0056       4.1    3.8   0.1   309   335   779   806   662   813 0.63 -
2808_g               -           1645 3154at5794           -            891   1.6e-22   77.9   3.0   3   4   4.6e-08   3.3e-05   20.6   0.2   437   519  1003  1088   997  1109 0.86 -
2808_g               -           1645 3154at5794           -            891   1.6e-22   77.9   3.0   4   4   4.5e-15   3.2e-12   43.8   0.0   540   595  1222  1277  1209  1282 0.92 -
273_g                -           1996 3154at5794           -            891   7.3e-21   72.4   0.6   1   4   5.5e-11     4e-08   30.3   0.3    14   166   368   526   353   544 0.79 -
273_g                -           1996 3154at5794           -            891   7.3e-21   72.4   0.6   2   4    0.0073       5.3    3.4   0.0   263   327   680   745   652   781 0.80 -
273_g                -           1996 3154at5794           -            891   7.3e-21   72.4   0.6   3   4     0.073        53    0.1   0.0   437   542  1264  1377  1257  1389 0.67 -
273_g                -           1996 3154at5794           -            891   7.3e-21   72.4   0.6   4   4   9.8e-12   7.1e-09   32.8   0.0   527   641  1632  1747  1619  1806 0.76 -
3749_g               -           2078 3154at5794           -            891     2e-08   31.3   3.5   1   2    0.0021       1.5    5.2   0.2   176   336  1278  1447  1223  1459 0.63 -
3749_g               -           2078 3154at5794           -            891     2e-08   31.3   3.5   2   2   6.2e-10   4.5e-07   26.8   0.3   545   635  1935  2025  1918  2047 0.82 -
4245_g               -           1773 3154at5794           -            891   5.7e-07   26.5   0.2   1   3    0.0071       5.2    3.4   0.0   305   331   496   522   473   540 0.80 -
4245_g               -           1773 3154at5794           -            891   5.7e-07   26.5   0.2   2   3   3.7e-06    0.0027   14.3   0.1   466   542  1054  1132  1044  1141 0.85 -
4245_g               -           1773 3154at5794           -            891   5.7e-07   26.5   0.2   3   3    0.0036       2.6    4.4   0.0   547   603  1316  1372  1306  1387 0.78 -
814_g                -           1620 3154at5794           -            891    0.0026   14.4   5.9   1   2   2.7e-05     0.019   11.5   0.0   113   163   458   508   449   514 0.86 -
814_g                -           1620 3154at5794           -            891    0.0026   14.4   5.9   2   2     0.011       8.1    2.8   3.2   603   675  1228  1300  1221  1304 0.94 -
5718_g               -            146 3154at5794           -            891     0.053   10.0   0.8   1   1   8.9e-05     0.064    9.7   0.8   713   783    18    87    12    97 0.83 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/busco_downloads/lineages/apicomplexa_odb10/hmms/3154at5794.hmm
# Target file:     /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Pc_new.faa
# Option settings: hmmsearch --domtblout /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Pc/run_apicomplexa_odb10/hmmer_output/initial_run_results/3154at5794.out --cpu 1 /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/busco_downloads/lineages/apicomplexa_odb10/hmms/3154at5794.hmm /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Pc_new.faa 
# Current dir:     /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed
# Date:            Wed Mar  1 19:28:09 2023
# [ok]
