#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
554_g                -           2809 1204at5794           -            996         0 1276.2 143.9   1  12      0.24   1.3e+02   -1.7   2.1   714   734    17    37     4    42 0.77 -
554_g                -           2809 1204at5794           -            996         0 1276.2 143.9   2  12   2.2e-06    0.0011   15.0   1.6     3    49    52   101    50   106 0.87 -
554_g                -           2809 1204at5794           -            996         0 1276.2 143.9   3  12   1.3e-21   6.9e-19   65.4  10.3     2   103   108   265   107   278 0.69 -
554_g                -           2809 1204at5794           -            996         0 1276.2 143.9   4  12  1.8e-133  9.7e-131  435.6   0.0    94   315   323   544   307   553 0.95 -
554_g                -           2809 1204at5794           -            996         0 1276.2 143.9   5  12   7.9e-75   4.1e-72  241.6   6.4   311   479   598   774   592   778 0.94 -
554_g                -           2809 1204at5794           -            996         0 1276.2 143.9   6  12  4.8e-114  2.6e-111  371.4   5.9   468   660  1216  1423  1209  1437 0.88 -
554_g                -           2809 1204at5794           -            996         0 1276.2 143.9   7  12       1.5     8e+02   -4.3   0.5   654   669  1476  1491  1473  1493 0.90 -
554_g                -           2809 1204at5794           -            996         0 1276.2 143.9   8  12   1.7e-26   8.9e-24   81.6   6.3   667   736  1564  1646  1560  1650 0.84 -
554_g                -           2809 1204at5794           -            996         0 1276.2 143.9   9  12   1.8e-07   9.2e-05   18.6  16.5   815   861  1650  1696  1647  1704 0.90 -
554_g                -           2809 1204at5794           -            996         0 1276.2 143.9  10  12   3.8e-17     2e-14   50.6  13.9   829   924  1688  1808  1683  1825 0.76 -
554_g                -           2809 1204at5794           -            996         0 1276.2 143.9  11  12   9.4e-17     5e-14   49.3   7.4   923   992  2051  2141  2046  2145 0.80 -
554_g                -           2809 1204at5794           -            996         0 1276.2 143.9  12  12       2.9   1.5e+03   -5.3   1.8   824   870  2248  2295  2243  2321 0.36 -
4422_g               -           1456 1204at5794           -            996  5.2e-104  347.2  16.9   1   3   1.1e-57   5.9e-55  184.8   5.8    95   395   330   638   278   643 0.79 -
4422_g               -           1456 1204at5794           -            996  5.2e-104  347.2  16.9   2   3   5.3e-52   2.8e-49  166.0   3.2   474   629   674   833   650   849 0.90 -
4422_g               -           1456 1204at5794           -            996  5.2e-104  347.2  16.9   3   3     0.099        52   -0.4   0.0   282   306   819   843   814   861 0.84 -
3336_g               -           2034 1204at5794           -            996   1.9e-84  282.4  28.7   1   3       1.7   8.8e+02   -4.5  10.6   780   894    86   198    56   220 0.59 -
3336_g               -           2034 1204at5794           -            996   1.9e-84  282.4  28.7   2   3   3.7e-49   1.9e-46  156.6   2.7   108   401   545   851   485   858 0.81 -
3336_g               -           2034 1204at5794           -            996   1.9e-84  282.4  28.7   3   3   3.1e-44   1.6e-41  140.3   0.8   472   610  1486  1624  1476  1637 0.92 -
3576_g               -           3256 1204at5794           -            996   1.4e-77  259.7   6.3   1   3       1.4   7.3e+02   -4.2   0.6   816   850  1247  1280  1242  1322 0.53 -
3576_g               -           3256 1204at5794           -            996   1.4e-77  259.7   6.3   2   3   9.4e-42   4.9e-39  132.1   1.3   117   396  1368  1669  1355  1686 0.78 -
3576_g               -           3256 1204at5794           -            996   1.4e-77  259.7   6.3   3   3   1.8e-44   9.3e-42  141.1   0.3   475   615  1704  1845  1696  1924 0.86 -
3092_g               -           1304 1204at5794           -            996   1.1e-66  223.7  20.5   1   4       2.4   1.2e+03   -5.0   4.1   823   868   482   528   438   572 0.56 -
3092_g               -           1304 1204at5794           -            996   1.1e-66  223.7  20.5   2   4   1.5e-48   7.8e-46  154.6   1.3   104   396   618   941   591   957 0.78 -
3092_g               -           1304 1204at5794           -            996   1.1e-66  223.7  20.5   3   4   8.7e-05     0.046    9.7   0.5   476   522   974  1021   956  1025 0.87 -
3092_g               -           1304 1204at5794           -            996   1.1e-66  223.7  20.5   4   4   8.7e-24   4.6e-21   72.6   0.0   526   615  1122  1211  1114  1269 0.83 -
2660_g               -            714 1204at5794           -            996     2e-58  196.3   9.0   1   2   4.8e-36   2.5e-33  113.2   2.7   110   402   119   438    88   469 0.74 -
2660_g               -            714 1204at5794           -            996     2e-58  196.3   9.0   2   2   3.9e-28   2.1e-25   87.0   0.5   468   621   558   712   535   713 0.90 -
2508_g               -           1592 1204at5794           -            996   1.5e-44  150.3  12.7   1   4   2.3e-12   1.2e-09   34.8   0.4    86   170   190   276   161   278 0.84 -
2508_g               -           1592 1204at5794           -            996   1.5e-44  150.3  12.7   2   4     0.016       8.5    2.2   0.0   165   199   370   403   366   442 0.73 -
2508_g               -           1592 1204at5794           -            996   1.5e-44  150.3  12.7   3   4   2.3e-13   1.2e-10   38.1   0.0   240   296   964  1020   948  1026 0.87 -
2508_g               -           1592 1204at5794           -            996   1.5e-44  150.3  12.7   4   4   1.5e-25   7.7e-23   78.5   2.4   458   622  1421  1585  1384  1590 0.83 -
448_g                -            888 1204at5794           -            996   1.4e-37  127.3   5.7   1   2   3.7e-20     2e-17   60.6   0.2   118   357   322   559   283   587 0.77 -
448_g                -            888 1204at5794           -            996   1.4e-37  127.3   5.7   2   2   1.1e-22   5.7e-20   69.0   1.1   478   593   644   760   616   795 0.84 -
3354_g               -            766 1204at5794           -            996   2.9e-35  119.6   0.0   1   3     0.035        19    1.1   2.4   315   368    97   155    78   177 0.69 -
3354_g               -            766 1204at5794           -            996   2.9e-35  119.6   0.0   2   3    0.0023       1.2    5.0   3.7   373   494   341   472   333   484 0.66 -
3354_g               -            766 1204at5794           -            996   2.9e-35  119.6   0.0   3   3   5.5e-38   2.9e-35  119.6   0.0   502   607   612   716   607   756 0.88 -
870_g                -           1452 1204at5794           -            996   4.2e-32  109.2  12.3   1   5   4.6e-05     0.024   10.6   0.0   139   161   657   679   655   687 0.87 -
