#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
2582_g               -            981 6081at5794           -            589         0 1103.7  41.9   1   2  4.2e-107    6e-104  347.1   3.9     1   196   238   452   238   469 0.90 -
2582_g               -            981 6081at5794           -            589         0 1103.7  41.9   2   2    1e-232  1.5e-229  761.9  30.1   181   589   523   980   488   980 0.91 -
2245_g               -            813 6081at5794           -            589  2.7e-144  480.3  38.4   1   3   5.4e-68   7.8e-65  217.9   6.4     2   200    67   289    66   304 0.87 -
2245_g               -            813 6081at5794           -            589  2.7e-144  480.3  38.4   2   3   2.9e-48   4.2e-45  152.8   3.9   190   355   307   476   293   479 0.88 -
2245_g               -            813 6081at5794           -            589  2.7e-144  480.3  38.4   3   3   1.5e-38   2.2e-35  120.7  12.9   341   573   491   758   480   781 0.76 -
1355_g               -            854 6081at5794           -            589  3.2e-127  424.0  28.8   1   2   5.2e-14   7.5e-11   39.7   0.7     1    44     9    52     9    75 0.88 -
1355_g               -            854 6081at5794           -            589  3.2e-127  424.0  28.8   2   2  1.9e-119  2.8e-116  387.9  21.3    28   515    81   630    72   665 0.81 -
4547_g               -            910 6081at5794           -            589   8.4e-89  297.1  35.7   1   3   3.7e-24   5.3e-21   73.2   3.6     1    96   117   230   117   244 0.82 -
4547_g               -            910 6081at5794           -            589   8.4e-89  297.1  35.7   2   3   1.5e-22   2.2e-19   67.9   0.2    99   185   259   352   247   389 0.84 -
4547_g               -            910 6081at5794           -            589   8.4e-89  297.1  35.7   3   3   1.9e-48   2.7e-45  153.4  20.9   198   554   418   830   362   849 0.68 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/busco_downloads/lineages/apicomplexa_odb10/hmms/6081at5794.hmm
# Target file:     /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Pc_new.faa
# Option settings: hmmsearch --domtblout /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Pc/run_apicomplexa_odb10/hmmer_output/initial_run_results/6081at5794.out --cpu 1 /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/busco_downloads/lineages/apicomplexa_odb10/hmms/6081at5794.hmm /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Pc_new.faa 
# Current dir:     /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed
# Date:            Wed Mar  1 19:28:16 2023
# [ok]
