#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
959_g                -           1294 1595at5794           -            827         0 1232.6  50.0   1   3   1.2e-99   1.1e-96  323.2   5.3     1   187   138   346   138   349 0.94 -
959_g                -           1294 1595at5794           -            827         0 1232.6  50.0   2   3  1.1e-242  1.1e-239  796.3  19.1   185   670   414   994   411   998 0.88 -
959_g                -           1294 1595at5794           -            827         0 1232.6  50.0   3   3     3e-38   2.9e-35  120.1   9.6   670   816  1038  1226  1027  1233 0.81 -
1178_g               -           1048 1595at5794           -            827   1.6e-33  114.4  11.3   1   3   1.7e-24   1.6e-21   74.6   8.3     6   395    18   449    13   455 0.73 -
1178_g               -           1048 1595at5794           -            827   1.6e-33  114.4  11.3   2   3   1.4e-13   1.4e-10   38.5   0.0   416   528   497   613   489   692 0.89 -
1178_g               -           1048 1595at5794           -            827   1.6e-33  114.4  11.3   3   3      0.15   1.4e+02   -1.3   0.0   638   666   821   849   817   861 0.85 -
2270_g               -           1500 1595at5794           -            827   6.7e-20   69.3  27.2   1   5   8.5e-10   8.2e-07   26.0   0.1    35    96   235   304   211   322 0.79 -
2270_g               -           1500 1595at5794           -            827   6.7e-20   69.3  27.2   2   5      0.13   1.2e+02   -1.1   0.4   134   334   436   472   423   490 0.62 -
2270_g               -           1500 1595at5794           -            827   6.7e-20   69.3  27.2   3   5    0.0035       3.4    4.1   0.1   202   278   575   654   568   664 0.80 -
2270_g               -           1500 1595at5794           -            827   6.7e-20   69.3  27.2   4   5   2.3e-11   2.2e-08   31.2   0.2   305   394   828   918   786   921 0.79 -
2270_g               -           1500 1595at5794           -            827   6.7e-20   69.3  27.2   5   5   7.2e-07   0.00069   16.3   8.9   465   670  1103  1358  1094  1367 0.69 -
3685_g               -            887 1595at5794           -            827   1.8e-16   58.0   5.3   1   3    0.0048       4.6    3.6   0.1    24    85   210   279   179   297 0.65 -
3685_g               -            887 1595at5794           -            827   1.8e-16   58.0   5.3   2   3     0.052        50    0.2   0.0   338   393   377   435   371   449 0.77 -
3685_g               -            887 1595at5794           -            827   1.8e-16   58.0   5.3   3   3   3.3e-18   3.1e-15   53.8   0.8   475   682   478   705   462   759 0.74 -
3261_g               -           1254 1595at5794           -            827   1.9e-09   34.7   3.6   1   3     3e-05     0.029   10.9   0.4    45   169    48   176    13   227 0.77 -
3261_g               -           1254 1595at5794           -            827   1.9e-09   34.7   3.6   2   3   3.9e-05     0.038   10.5   0.0   373   395   508   530   473   538 0.78 -
3261_g               -           1254 1595at5794           -            827   1.9e-09   34.7   3.6   3   3   1.2e-05     0.012   12.2   0.0   507   538   859   890   853   918 0.82 -
4081_g               -            761 1595at5794           -            827   4.6e-08   30.1   8.4   1   3   0.00012      0.12    8.9   2.5    29   151   145   278   132   297 0.77 -
4081_g               -            761 1595at5794           -            827   4.6e-08   30.1   8.4   2   3   0.00044      0.43    7.1   0.0   338   393   302   360   294   404 0.85 -
4081_g               -            761 1595at5794           -            827   4.6e-08   30.1   8.4   3   3     6e-07   0.00058   16.5   0.1   490   551   538   596   505   727 0.81 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/busco_downloads/lineages/apicomplexa_odb10/hmms/1595at5794.hmm
# Target file:     /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Pc_new.faa
# Option settings: hmmsearch --domtblout /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Pc/run_apicomplexa_odb10/hmmer_output/initial_run_results/1595at5794.out --cpu 1 /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/busco_downloads/lineages/apicomplexa_odb10/hmms/1595at5794.hmm /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Pc_new.faa 
# Current dir:     /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed
# Date:            Wed Mar  1 19:27:45 2023
# [ok]
