#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
11207_g              -           1594 3154at5794           -            891         0 1317.3  17.8   1   5   8.8e-36   4.1e-33  114.4   0.0     2    92   253   347   252   357 0.95 -
11207_g              -           1594 3154at5794           -            891         0 1317.3  17.8   2   5  1.6e-148  7.5e-146  487.4   6.5    90   365   479   771   477   789 0.93 -
11207_g              -           1594 3154at5794           -            891         0 1317.3  17.8   3   5    0.0011      0.53    8.2   0.0   362   388   806   833   799   840 0.87 -
11207_g              -           1594 3154at5794           -            891         0 1317.3  17.8   4   5   2.6e-11   1.2e-08   33.5   0.0   395   440   901   964   894   970 0.88 -
11207_g              -           1594 3154at5794           -            891         0 1317.3  17.8   5   5  4.9e-205  2.3e-202  674.4   1.1   433   890   994  1492   980  1493 0.88 -
12004_g              -           1594 3154at5794           -            891         0 1317.3  17.8   1   5   8.8e-36   4.1e-33  114.4   0.0     2    92   253   347   252   357 0.95 -
12004_g              -           1594 3154at5794           -            891         0 1317.3  17.8   2   5  1.6e-148  7.5e-146  487.4   6.5    90   365   479   771   477   789 0.93 -
12004_g              -           1594 3154at5794           -            891         0 1317.3  17.8   3   5    0.0011      0.53    8.2   0.0   362   388   806   833   799   840 0.87 -
12004_g              -           1594 3154at5794           -            891         0 1317.3  17.8   4   5   2.6e-11   1.2e-08   33.5   0.0   395   440   901   964   894   970 0.88 -
12004_g              -           1594 3154at5794           -            891         0 1317.3  17.8   5   5  4.9e-205  2.3e-202  674.4   1.1   433   890   994  1492   980  1493 0.88 -
6791_g               -           2517 3154at5794           -            891  1.4e-121  407.1  27.7   1   5   2.1e-24   9.6e-22   76.8   0.0     7   163   234   409   229   425 0.83 -
6791_g               -           2517 3154at5794           -            891  1.4e-121  407.1  27.7   2   5   6.3e-48     3e-45  154.6   4.1   169   333   458   624   440   632 0.89 -
6791_g               -           2517 3154at5794           -            891  1.4e-121  407.1  27.7   3   5   4.6e-05     0.022   12.8   0.0   464   495  1078  1109  1067  1113 0.85 -
6791_g               -           2517 3154at5794           -            891  1.4e-121  407.1  27.7   4   5   1.2e-53   5.6e-51  173.5   2.2   492   651  1136  1297  1128  1309 0.87 -
6791_g               -           2517 3154at5794           -            891  1.4e-121  407.1  27.7   5   5       0.2        93    0.7   2.5   686   884  1310  1499  1303  1505 0.61 -
8122_g               -           2517 3154at5794           -            891  1.4e-121  407.1  27.7   1   5   2.1e-24   9.6e-22   76.8   0.0     7   163   234   409   229   425 0.83 -
8122_g               -           2517 3154at5794           -            891  1.4e-121  407.1  27.7   2   5   6.3e-48     3e-45  154.6   4.1   169   333   458   624   440   632 0.89 -
8122_g               -           2517 3154at5794           -            891  1.4e-121  407.1  27.7   3   5   4.6e-05     0.022   12.8   0.0   464   495  1078  1109  1067  1113 0.85 -
8122_g               -           2517 3154at5794           -            891  1.4e-121  407.1  27.7   4   5   1.2e-53   5.6e-51  173.5   2.2   492   651  1136  1297  1128  1309 0.87 -
8122_g               -           2517 3154at5794           -            891  1.4e-121  407.1  27.7   5   5       0.2        93    0.7   2.5   686   884  1310  1499  1303  1505 0.61 -
12472_g              -           1875 3154at5794           -            891    1e-102  344.7   9.4   1   4   2.6e-14   1.2e-11   43.4   0.1    22   162   540   697   524   718 0.79 -
12472_g              -           1875 3154at5794           -            891    1e-102  344.7   9.4   2   4   6.6e-32   3.1e-29  101.6   0.1   165   332   778   953   768   972 0.87 -
12472_g              -           1875 3154at5794           -            891    1e-102  344.7   9.4   3   4   7.6e-10   3.5e-07   28.6   0.1   466   520  1234  1289  1192  1299 0.84 -
12472_g              -           1875 3154at5794           -            891    1e-102  344.7   9.4   4   4   7.7e-54   3.6e-51  174.2   0.5   537   726  1342  1530  1313  1539 0.91 -
10049_g              -           1898 3154at5794           -            891  1.1e-102  344.6   9.4   1   4   2.7e-14   1.2e-11   43.3   0.1    22   162   540   697   524   718 0.79 -
10049_g              -           1898 3154at5794           -            891  1.1e-102  344.6   9.4   2   4   6.7e-32   3.1e-29  101.6   0.1   165   332   778   953   768   972 0.87 -
10049_g              -           1898 3154at5794           -            891  1.1e-102  344.6   9.4   3   4   7.7e-10   3.6e-07   28.6   0.1   466   520  1234  1289  1192  1299 0.84 -
10049_g              -           1898 3154at5794           -            891  1.1e-102  344.6   9.4   4   4   7.8e-54   3.6e-51  174.1   0.5   537   726  1342  1530  1313  1539 0.91 -
4125_g               -           1148 3154at5794           -            891   2.5e-37  128.3   5.3   1   2   4.8e-22   2.3e-19   68.9   0.8    83   328   108   363    91   382 0.71 -
4125_g               -           1148 3154at5794           -            891   2.5e-37  128.3   5.3   2   2   1.6e-19   7.6e-17   60.6   0.3   440   595   486   632   474   638 0.73 -
8905_g               -           1148 3154at5794           -            891   2.5e-37  128.3   5.3   1   2   4.8e-22   2.3e-19   68.9   0.8    83   328   108   363    91   382 0.71 -
8905_g               -           1148 3154at5794           -            891   2.5e-37  128.3   5.3   2   2   1.6e-19   7.6e-17   60.6   0.3   440   595   486   632   474   638 0.73 -
7006_g               -           1219 3154at5794           -            891   4.2e-34  117.7  11.9   1   5   4.7e-06    0.0022   16.1   0.0   478   520   635   678   629   694 0.85 -
7006_g               -           1219 3154at5794           -            891   4.2e-34  117.7  11.9   2   5   4.6e-13   2.2e-10   39.2   0.1   554   600   741   788   705   793 0.86 -
7006_g               -           1219 3154at5794           -            891   4.2e-34  117.7  11.9   3   5   2.8e-14   1.3e-11   43.3   0.0   600   653   820   875   812   907 0.78 -
7006_g               -           1219 3154at5794           -            891   4.2e-34  117.7  11.9   4   5     2e-08   9.2e-06   23.9   0.1   651   732   993  1072   984  1078 0.83 -
7006_g               -           1219 3154at5794           -            891   4.2e-34  117.7  11.9   5   5       1.6   7.6e+02   -2.3   0.9   803   847  1145  1193  1133  1203 0.66 -
