#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
11193_g              -           2096 820at5794            -           1101         0 1247.6  65.2   1  11   1.2e-26   3.2e-24   84.6   0.1     1    59    84   143    84   148 0.94 -
11193_g              -           2096 820at5794            -           1101         0 1247.6  65.2   2  11   2.2e-81   5.8e-79  265.9   0.8    58   192   174   323   171   331 0.90 -
11193_g              -           2096 820at5794            -           1101         0 1247.6  65.2   3  11   2.9e-96   7.7e-94  315.1   4.3   186   406   339   596   335   605 0.87 -
11193_g              -           2096 820at5794            -           1101         0 1247.6  65.2   4  11   3.5e-61   9.2e-59  199.0   0.0   426   571   647   809   644   815 0.91 -
11193_g              -           2096 820at5794            -           1101         0 1247.6  65.2   5  11   2.9e-11   7.8e-09   33.6   8.7   568   692   851   975   848   977 0.75 -
11193_g              -           2096 820at5794            -           1101         0 1247.6  65.2   6  11   3.7e-27   9.8e-25   86.3  14.8   646   749   976  1082   974  1099 0.88 -
11193_g              -           2096 820at5794            -           1101         0 1247.6  65.2   7  11   5.7e-05     0.015   12.8   0.0   753   786  1277  1310  1269  1317 0.88 -
11193_g              -           2096 820at5794            -           1101         0 1247.6  65.2   8  11      0.05        13    3.1   0.0   785   817  1368  1400  1357  1409 0.85 -
11193_g              -           2096 820at5794            -           1101         0 1247.6  65.2   9  11   1.3e-11   3.4e-09   34.9   0.0   837   883  1642  1690  1637  1702 0.84 -
11193_g              -           2096 820at5794            -           1101         0 1247.6  65.2  10  11   4.1e-06    0.0011   16.6   0.2   877   904  1718  1746  1713  1757 0.88 -
11193_g              -           2096 820at5794            -           1101         0 1247.6  65.2  11  11     1e-64   2.8e-62  210.6   0.0   881  1101  1821  2077  1814  2077 0.84 -
11990_g              -           2096 820at5794            -           1101         0 1247.6  65.2   1  11   1.2e-26   3.2e-24   84.6   0.1     1    59    84   143    84   148 0.94 -
11990_g              -           2096 820at5794            -           1101         0 1247.6  65.2   2  11   2.2e-81   5.8e-79  265.9   0.8    58   192   174   323   171   331 0.90 -
11990_g              -           2096 820at5794            -           1101         0 1247.6  65.2   3  11   2.9e-96   7.7e-94  315.1   4.3   186   406   339   596   335   605 0.87 -
11990_g              -           2096 820at5794            -           1101         0 1247.6  65.2   4  11   3.5e-61   9.2e-59  199.0   0.0   426   571   647   809   644   815 0.91 -
