#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
7100_g               -           1465 4695at5794           -            682         0 1323.6  17.2   1   5   1.2e-26   3.2e-24   84.7   1.5     1    69   416   494   416   498 0.93 -
7100_g               -           1465 4695at5794           -            682         0 1323.6  17.2   2   5   1.6e-38   4.1e-36  124.0   0.2    63   149   591   685   582   699 0.89 -
7100_g               -           1465 4695at5794           -            682         0 1323.6  17.2   3   5  7.2e-303  1.9e-300  997.6   0.1   148   594   730  1183   713  1190 0.98 -
7100_g               -           1465 4695at5794           -            682         0 1323.6  17.2   4   5   1.7e-20   4.4e-18   64.4   0.2   593   645  1243  1295  1239  1311 0.91 -
7100_g               -           1465 4695at5794           -            682         0 1323.6  17.2   5   5   1.8e-19   4.7e-17   61.0   0.0   635   678  1384  1427  1345  1431 0.83 -
7816_g               -           1465 4695at5794           -            682         0 1323.6  17.2   1   5   1.2e-26   3.2e-24   84.7   1.5     1    69   416   494   416   498 0.93 -
7816_g               -           1465 4695at5794           -            682         0 1323.6  17.2   2   5   1.6e-38   4.1e-36  124.0   0.2    63   149   591   685   582   699 0.89 -
7816_g               -           1465 4695at5794           -            682         0 1323.6  17.2   3   5  7.2e-303  1.9e-300  997.6   0.1   148   594   730  1183   713  1190 0.98 -
7816_g               -           1465 4695at5794           -            682         0 1323.6  17.2   4   5   1.7e-20   4.4e-18   64.4   0.2   593   645  1243  1295  1239  1311 0.91 -
7816_g               -           1465 4695at5794           -            682         0 1323.6  17.2   5   5   1.8e-19   4.7e-17   61.0   0.0   635   678  1384  1427  1345  1431 0.83 -
13183_g              -           1307 4695at5794           -            682  3.6e-119  398.5   1.1   1   4   4.3e-15   1.1e-12   46.5   0.0   144   205   421   482   406   503 0.92 -
13183_g              -           1307 4695at5794           -            682  3.6e-119  398.5   1.1   2   4      0.02       5.3    4.7   0.0   241   258   651   668   648   677 0.86 -
13183_g              -           1307 4695at5794           -            682  3.6e-119  398.5   1.1   3   4   1.9e-99   5.1e-97  325.3   0.0   262   601   723  1089   721  1096 0.87 -
13183_g              -           1307 4695at5794           -            682  3.6e-119  398.5   1.1   4   4   1.1e-05     0.003   15.4   0.1   602   642  1185  1225  1172  1245 0.78 -
9483_g               -           1307 4695at5794           -            682  3.6e-119  398.5   1.1   1   4   4.3e-15   1.1e-12   46.5   0.0   144   205   421   482   406   503 0.92 -
9483_g               -           1307 4695at5794           -            682  3.6e-119  398.5   1.1   2   4      0.02       5.3    4.7   0.0   241   258   651   668   648   677 0.86 -
9483_g               -           1307 4695at5794           -            682  3.6e-119  398.5   1.1   3   4   1.9e-99   5.1e-97  325.3   0.0   262   601   723  1089   721  1096 0.87 -
9483_g               -           1307 4695at5794           -            682  3.6e-119  398.5   1.1   4   4   1.1e-05     0.003   15.4   0.1   602   642  1185  1225  1172  1245 0.78 -
557_g                -            488 4695at5794           -            682  1.4e-117  393.2   0.4   1   2     9e-12   2.4e-09   35.6   0.0   390   426     3    39     1    44 0.94 -
557_g                -            488 4695at5794           -            682  1.4e-117  393.2   0.4   2   2  1.3e-108  3.5e-106  355.6   0.1   431   645    95   312    80   345 0.95 -
616_g                -            488 4695at5794           -            682  1.4e-117  393.2   0.4   1   2     9e-12   2.4e-09   35.6   0.0   390   426     3    39     1    44 0.94 -
616_g                -            488 4695at5794           -            682  1.4e-117  393.2   0.4   2   2  1.3e-108  3.5e-106  355.6   0.1   431   645    95   312    80   345 0.95 -
558_g                -            900 4695at5794           -            682  4.3e-100  335.5   3.7   1   3   9.7e-05     0.026   12.3   0.0    18    79   272   345   258   350 0.78 -
