#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
405_g                -           1301 1595at5794           -            827         0 1153.6  14.6   1   5   2.7e-55   3.1e-52  177.7   0.0     2   118    13   143    12   151 0.92 -
405_g                -           1301 1595at5794           -            827         0 1153.6  14.6   2   5   3.9e-49   4.5e-46  157.3   0.8   118   227   234   371   228   376 0.88 -
405_g                -           1301 1595at5794           -            827         0 1153.6  14.6   3   5  5.6e-244  6.4e-241  801.8   0.2   246   767   456  1084   448  1108 0.88 -
405_g                -           1301 1595at5794           -            827         0 1153.6  14.6   4   5   1.5e-06    0.0017   16.5   0.2   764   811  1110  1158  1100  1172 0.74 -
405_g                -           1301 1595at5794           -            827         0 1153.6  14.6   5   5    0.0037       4.2    5.2   0.0   798   818  1212  1232  1190  1239 0.85 -
769_g                -           1301 1595at5794           -            827         0 1153.6  14.6   1   5   2.7e-55   3.1e-52  177.7   0.0     2   118    13   143    12   151 0.92 -
769_g                -           1301 1595at5794           -            827         0 1153.6  14.6   2   5   3.9e-49   4.5e-46  157.3   0.8   118   227   234   371   228   376 0.88 -
769_g                -           1301 1595at5794           -            827         0 1153.6  14.6   3   5  5.6e-244  6.4e-241  801.8   0.2   246   767   456  1084   448  1108 0.88 -
769_g                -           1301 1595at5794           -            827         0 1153.6  14.6   4   5   1.5e-06    0.0017   16.5   0.2   764   811  1110  1158  1100  1172 0.74 -
769_g                -           1301 1595at5794           -            827         0 1153.6  14.6   5   5    0.0037       4.2    5.2   0.0   798   818  1212  1232  1190  1239 0.85 -
11289_g              -           2656 1595at5794           -            827   5.1e-27   94.3   0.5   1   6   1.7e-10   1.9e-07   29.5   0.0    34    84   563   614   556   627 0.83 -
11289_g              -           2656 1595at5794           -            827   5.1e-27   94.3   0.5   2   6   2.1e-05     0.024   12.6   0.1   185   206   958   979   953   994 0.82 -
11289_g              -           2656 1595at5794           -            827   5.1e-27   94.3   0.5   3   6     0.013        14    3.5   0.0   249   278  1217  1247  1188  1258 0.81 -
