#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
12667_g              -           1957 1911at5794           -            995         0 1200.4   6.6   1   8   7.8e-75   1.6e-71  241.1   0.1     2   226   160   442   159   446 0.86 -
12667_g              -           1957 1911at5794           -            995         0 1200.4   6.6   2   8    0.0041       8.2    3.7   0.0   226   244   484   502   482   512 0.89 -
12667_g              -           1957 1911at5794           -            995         0 1200.4   6.6   3   8     0.019        38    1.5   0.0   286   306   672   697   669   703 0.73 -
12667_g              -           1957 1911at5794           -            995         0 1200.4   6.6   4   8     2e-12   4.1e-09   34.5   0.0   306   344   721   760   716   775 0.90 -
12667_g              -           1957 1911at5794           -            995         0 1200.4   6.6   5   8     4e-52     8e-49  165.9   0.4   343   468   944  1086   929  1092 0.88 -
12667_g              -           1957 1911at5794           -            995         0 1200.4   6.6   6   8   5.3e-24   1.1e-20   72.8   0.0   474   549  1173  1268  1137  1272 0.80 -
12667_g              -           1957 1911at5794           -            995         0 1200.4   6.6   7   8     0.074   1.5e+02   -0.5   0.0   541   566  1294  1319  1285  1340 0.75 -
12667_g              -           1957 1911at5794           -            995         0 1200.4   6.6   8   8    1e-205  2.1e-202  674.3   0.0   571   995  1497  1956  1468  1956 0.93 -
9857_g               -           1957 1911at5794           -            995         0 1200.4   6.6   1   8   7.8e-75   1.6e-71  241.1   0.1     2   226   160   442   159   446 0.86 -
9857_g               -           1957 1911at5794           -            995         0 1200.4   6.6   2   8    0.0041       8.2    3.7   0.0   226   244   484   502   482   512 0.89 -
9857_g               -           1957 1911at5794           -            995         0 1200.4   6.6   3   8     0.019        38    1.5   0.0   286   306   672   697   669   703 0.73 -
9857_g               -           1957 1911at5794           -            995         0 1200.4   6.6   4   8     2e-12   4.1e-09   34.5   0.0   306   344   721   760   716   775 0.90 -
9857_g               -           1957 1911at5794           -            995         0 1200.4   6.6   5   8     4e-52     8e-49  165.9   0.4   343   468   944  1086   929  1092 0.88 -
9857_g               -           1957 1911at5794           -            995         0 1200.4   6.6   6   8   5.3e-24   1.1e-20   72.8   0.0   474   549  1173  1268  1137  1272 0.80 -
9857_g               -           1957 1911at5794           -            995         0 1200.4   6.6   7   8     0.074   1.5e+02   -0.5   0.0   541   566  1294  1319  1285  1340 0.75 -
9857_g               -           1957 1911at5794           -            995         0 1200.4   6.6   8   8    1e-205  2.1e-202  674.3   0.0   571   995  1497  1956  1468  1956 0.93 -
213_g                -           4022 1911at5794           -            995   3.1e-21   74.6   0.0   1   2     0.024        48    1.2   0.0   334   411    64   141    47   150 0.81 -
213_g                -           4022 1911at5794           -            995   3.1e-21   74.6   0.0   2   2   2.1e-23   4.2e-20   70.8   0.0   633   867  2122  2376  2114  2384 0.77 -
177_g                -           4117 1911at5794           -            995   3.3e-21   74.5   0.0   1   2     0.025        49    1.1   0.0   334   411    64   141    47   150 0.81 -
177_g                -           4117 1911at5794           -            995   3.3e-21   74.5   0.0   2   2   2.2e-23   4.3e-20   70.8   0.0   633   867  2124  2378  2116  2386 0.77 -
5811_g               -            658 1911at5794           -            995     2e-05   22.3   0.0   1   2     0.096   1.9e+02   -0.8   0.0   352   850   231   254   208   293 0.56 -
5811_g               -            658 1911at5794           -            995     2e-05   22.3   0.0   2   2   6.8e-08   0.00014   19.5   0.0   306   371   556   621   549   628 0.91 -
6438_g               -            658 1911at5794           -            995     2e-05   22.3   0.0   1   2     0.096   1.9e+02   -0.8   0.0   352   850   231   254   208   293 0.56 -
6438_g               -            658 1911at5794           -            995     2e-05   22.3   0.0   2   2   6.8e-08   0.00014   19.5   0.0   306   371   556   621   549   628 0.91 -
11085_g              -            859 1911at5794           -            995     0.088   10.2   0.0   1   1   6.3e-05      0.12    9.7   0.0   323   366     9    53     5    59 0.88 -
11882_g              -            859 1911at5794           -            995     0.088   10.2   0.0   1   1   6.3e-05      0.12    9.7   0.0   323   366     9    53     5    59 0.88 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/busco_downloads/lineages/apicomplexa_odb10/hmms/1911at5794.hmm
# Target file:     /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Tg_new.faa
# Option settings: hmmsearch --domtblout /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Tg/run_apicomplexa_odb10/hmmer_output/initial_run_results/1911at5794.out --cpu 1 /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/busco_downloads/lineages/apicomplexa_odb10/hmms/1911at5794.hmm /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Tg_new.faa 
# Current dir:     /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed
# Date:            Wed Mar  1 19:34:49 2023
# [ok]
