#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
4359_g               -           1229 4086at5794           -            801         0 1346.5  27.1   1   3  3.4e-172  1.9e-169  563.7   7.0    11   325    37   372    30   398 0.94 -
4359_g               -           1229 4086at5794           -            801         0 1346.5  27.1   2   3   0.00034       0.2    8.0   0.0   319   356   519   562   514   577 0.75 -
4359_g               -           1229 4086at5794           -            801         0 1346.5  27.1   3   3  8.6e-236    5e-233  774.0  10.3   336   801   679  1213   650  1213 0.90 -
2138_g               -            853 4086at5794           -            801   6.4e-75  251.1  14.2   1   2   3.2e-67   1.8e-64  216.5  11.8    13   331   151   476   142   486 0.88 -
2138_g               -            853 4086at5794           -            801   6.4e-75  251.1  14.2   2   2   2.8e-12   1.6e-09   34.8   0.0   406   464   730   793   680   808 0.77 -
2137_g               -            404 4086at5794           -            801   2.7e-52  176.2   2.1   1   2   1.1e-51   6.6e-49  165.0   0.1   509   641     1   133     1   197 0.93 -
2137_g               -            404 4086at5794           -            801   2.7e-52  176.2   2.1   2   2   3.6e-05     0.021   11.2   0.3   703   796   298   389   280   395 0.87 -
1241_g               -           1891 4086at5794           -            801   1.3e-23   81.3   8.9   1   4   0.00021      0.12    8.7   0.0    26   157   501   642   489   655 0.60 -
1241_g               -           1891 4086at5794           -            801   1.3e-23   81.3   8.9   2   4   0.00021      0.12    8.7   0.8   164   323   781   933   763   937 0.72 -
1241_g               -           1891 4086at5794           -            801   1.3e-23   81.3   8.9   3   4     4e-10   2.3e-07   27.6   0.3   348   463  1207  1337  1193  1355 0.69 -
1241_g               -           1891 4086at5794           -            801   1.3e-23   81.3   8.9   4   4   3.1e-13   1.8e-10   37.9   0.0   483   529  1512  1558  1500  1626 0.85 -
4476_g               -           2394 4086at5794           -            801   2.1e-18   64.2   3.8   1   4     3e-09   1.7e-06   24.7   0.1    10   153   545   685   539   704 0.82 -
4476_g               -           2394 4086at5794           -            801   2.1e-18   64.2   3.8   2   4    0.0034         2    4.7   0.1   265   375   926  1041   817  1074 0.61 -
4476_g               -           2394 4086at5794           -            801   2.1e-18   64.2   3.8   3   4   0.00053       0.3    7.4   0.0   364   472  1583  1707  1577  1724 0.74 -
4476_g               -           2394 4086at5794           -            801   2.1e-18   64.2   3.8   4   4   2.4e-09   1.4e-06   25.1   0.0   466   565  2023  2121  1996  2195 0.82 -
3884_g               -           1850 4086at5794           -            801   3.3e-15   53.6   3.8   1   5    0.0045       2.6    4.3   0.0    58   153   110   205    61   214 0.75 -
3884_g               -           1850 4086at5794           -            801   3.3e-15   53.6   3.8   2   5   0.00012     0.069    9.5   0.0   290   323   636   669   630   692 0.86 -
3884_g               -           1850 4086at5794           -            801   3.3e-15   53.6   3.8   3   5   0.00036      0.21    7.9   0.1   344   410  1085  1158  1069  1172 0.77 -
3884_g               -           1850 4086at5794           -            801   3.3e-15   53.6   3.8   4   5   2.1e-07   0.00012   18.6   0.1   408   465  1188  1248  1174  1268 0.81 -
3884_g               -           1850 4086at5794           -            801   3.3e-15   53.6   3.8   5   5   0.00017       0.1    9.0   0.0   482   542  1408  1470  1375  1495 0.76 -
2207_g               -           1556 4086at5794           -            801   1.6e-14   51.4   9.1   1   6       1.4   8.2e+02   -3.9   0.8   181   231   400   447   384   455 0.72 -
2207_g               -           1556 4086at5794           -            801   1.6e-14   51.4   9.1   2   6   5.1e-05      0.03   10.7   0.0   289   323   638   672   630   706 0.81 -
2207_g               -           1556 4086at5794           -            801   1.6e-14   51.4   9.1   3   6     0.025        15    1.8   0.0   342   362   803   823   796   830 0.90 -
2207_g               -           1556 4086at5794           -            801   1.6e-14   51.4   9.1   4   6   0.00046      0.27    7.6   0.0   363   407   930   974   915   982 0.90 -
2207_g               -           1556 4086at5794           -            801   1.6e-14   51.4   9.1   5   6   1.1e-07   6.6e-05   19.5   0.0   410   462  1008  1063  1000  1084 0.86 -
2207_g               -           1556 4086at5794           -            801   1.6e-14   51.4   9.1   6   6     2e-05     0.011   12.1   0.0   480   587  1183  1290  1164  1302 0.75 -
3990_g               -           2538 4086at5794           -            801   1.3e-11   41.7   9.6   1   2   7.9e-06    0.0046   13.4   3.0   164   321  1784  1951  1756  2012 0.78 -
3990_g               -           2538 4086at5794           -            801   1.3e-11   41.7   9.6   2   2   3.2e-11   1.9e-08   31.3   0.5   483   561  2425  2503  2361  2515 0.80 -
2892_g               -           4171 4086at5794           -            801   1.1e-06   25.4  11.8   1   5    0.0086         5    3.4   0.0   109   153   189   235   178   261 0.81 -
2892_g               -           4171 4086at5794           -            801   1.1e-06   25.4  11.8   2   5    0.0071       4.1    3.7   0.4   302   326   747   772   742   782 0.83 -
2892_g               -           4171 4086at5794           -            801   1.1e-06   25.4  11.8   3   5     2e-06    0.0012   15.4   0.0   410   454  1867  1914  1837  1942 0.84 -
2892_g               -           4171 4086at5794           -            801   1.1e-06   25.4  11.8   4   5   0.00072      0.42    6.9   0.0   483   530  1998  2048  1973  2063 0.81 -
2892_g               -           4171 4086at5794           -            801   1.1e-06   25.4  11.8   5   5       2.5   1.5e+03   -4.8   3.3    35    76  2776  2819  2764  2833 0.66 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/busco_downloads/lineages/apicomplexa_odb10/hmms/4086at5794.hmm
# Target file:     /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Pf_new.faa
# Option settings: hmmsearch --domtblout /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Pf/run_apicomplexa_odb10/hmmer_output/initial_run_results/4086at5794.out --cpu 1 /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/busco_downloads/lineages/apicomplexa_odb10/hmms/4086at5794.hmm /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Pf_new.faa 
# Current dir:     /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed
# Date:            Wed Mar  1 19:29:27 2023
# [ok]
