#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
1589_g               -           1473 1619at5794           -           1050         0 1850.0  70.0   1   4  2.4e-135  6.2e-132  439.8   7.0     1   242     3   262     3   269 0.95 -
1589_g               -           1473 1619at5794           -           1050         0 1850.0  70.0   2   4         0         0 1394.0  25.5   238   982   316  1115   311  1127 0.95 -
1589_g               -           1473 1619at5794           -           1050         0 1850.0  70.0   3   4   8.3e-16   2.2e-12   44.1   3.8   971  1042  1134  1211  1113  1220 0.78 -
1589_g               -           1473 1619at5794           -           1050         0 1850.0  70.0   4   4         2   5.2e+03  -10.4  10.6   919  1043  1228  1346  1223  1413 0.73 -
2397_g               -           1007 1619at5794           -           1050   5.1e-17   59.4  39.3   1   4   0.00046       1.2    5.2   3.1    51   120   150   224   104   279 0.77 -
2397_g               -           1007 1619at5794           -           1050   5.1e-17   59.4  39.3   2   4     0.054   1.4e+02   -1.7   4.5   126   262   278   411   264   464 0.69 -
2397_g               -           1007 1619at5794           -           1050   5.1e-17   59.4  39.3   3   4   2.8e-17   7.3e-14   48.9   6.4   237   487   481   737   466   752 0.71 -
2397_g               -           1007 1619at5794           -           1050   5.1e-17   59.4  39.3   4   4     1e-09   2.7e-06   23.9   3.1   472   538   770   835   745   920 0.72 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/busco_downloads/lineages/apicomplexa_odb10/hmms/1619at5794.hmm
# Target file:     /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Pf_new.faa
# Option settings: hmmsearch --domtblout /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Pf/run_apicomplexa_odb10/hmmer_output/initial_run_results/1619at5794.out --cpu 1 /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/busco_downloads/lineages/apicomplexa_odb10/hmms/1619at5794.hmm /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Pf_new.faa 
# Current dir:     /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed
# Date:            Wed Mar  1 19:28:58 2023
# [ok]
