#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
737_g                -           1705 1911at5794           -            995         0 1324.5  40.0   1   8   3.4e-85   8.7e-82  273.4   5.9     1   226     6   283     6   288 0.88 -
737_g                -           1705 1911at5794           -            995         0 1324.5  40.0   2   8   0.00076         2    4.1   0.0   226   247   367   392   337   414 0.80 -
737_g                -           1705 1911at5794           -            995         0 1324.5  40.0   3   8    0.0012       3.2    3.5   0.0   252   284   487   524   480   539 0.84 -
737_g                -           1705 1911at5794           -            995         0 1324.5  40.0   4   8   7.1e-08   0.00019   17.5   0.9   256   318   577   641   527   651 0.84 -
737_g                -           1705 1911at5794           -            995         0 1324.5  40.0   5   8   1.5e-93     4e-90  301.0   0.2   306   514   652   897   642   903 0.87 -
737_g                -           1705 1911at5794           -            995         0 1324.5  40.0   6   8   2.6e-09   6.8e-06   22.2   0.5   513   575   921   996   908  1013 0.81 -
737_g                -           1705 1911at5794           -            995         0 1324.5  40.0   7   8    0.0022       5.7    2.6   0.7   545   595  1143  1192  1127  1204 0.75 -
737_g                -           1705 1911at5794           -            995         0 1324.5  40.0   8   8  8.7e-220  2.3e-216  719.0   1.0   563   995  1238  1704  1201  1704 0.92 -
1797_g               -           1905 1911at5794           -            995   6.3e-49  164.7   9.2   1   7     0.011        28    0.3   0.1   324   368    10    54     5   137 0.68 -
1797_g               -           1905 1911at5794           -            995   6.3e-49  164.7   9.2   2   7    0.0091        24    0.6   0.2   333   417   202   288   174   307 0.63 -
1797_g               -           1905 1911at5794           -            995   6.3e-49  164.7   9.2   3   7   6.2e-07    0.0016   14.4   0.1   316   377   652   713   637   732 0.88 -
1797_g               -           1905 1911at5794           -            995   6.3e-49  164.7   9.2   4   7     0.013        33    0.1   3.6   480   599   983  1111   957  1121 0.64 -
1797_g               -           1905 1911at5794           -            995   6.3e-49  164.7   9.2   5   7         2   5.2e+03   -7.7   7.1   530   610  1151  1230  1146  1243 0.73 -
1797_g               -           1905 1911at5794           -            995   6.3e-49  164.7   9.2   6   7   3.3e-17   8.7e-14   48.3   0.3   641   756  1453  1571  1432  1598 0.87 -
1797_g               -           1905 1911at5794           -            995   6.3e-49  164.7   9.2   7   7   1.1e-40   2.7e-37  126.1   0.6   761   989  1650  1898  1643  1904 0.83 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/busco_downloads/lineages/apicomplexa_odb10/hmms/1911at5794.hmm
# Target file:     /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Pf_new.faa
# Option settings: hmmsearch --domtblout /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Pf/run_apicomplexa_odb10/hmmer_output/initial_run_results/1911at5794.out --cpu 1 /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/busco_downloads/lineages/apicomplexa_odb10/hmms/1911at5794.hmm /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Pf_new.faa 
# Current dir:     /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed
# Date:            Wed Mar  1 19:29:01 2023
# [ok]
