#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
1456_g               -            972 3366at5794           -            699         0 1080.3  40.1   1   5   2.6e-05     0.017   11.8   5.8    13    51    71   114    58   124 0.80 -
1456_g               -            972 3366at5794           -            699         0 1080.3  40.1   2   5   5.1e-09   3.3e-06   24.0   1.1    14    88   125   199   114   220 0.71 -
1456_g               -            972 3366at5794           -            699         0 1080.3  40.1   3   5  4.1e-123  2.7e-120  401.2   8.2    85   346   222   519   208   525 0.92 -
1456_g               -            972 3366at5794           -            699         0 1080.3  40.1   4   5  1.1e-196  7.2e-194  644.3   0.4   342   672   543   897   538   910 0.92 -
1456_g               -            972 3366at5794           -            699         0 1080.3  40.1   5   5   2.2e-05     0.014   12.0   0.2   668   698   924   956   916   957 0.84 -
518_g                -            930 3366at5794           -            699  8.8e-115  382.9  10.9   1   2   1.4e-22   9.4e-20   68.8   1.6     5   267    41   335    37   343 0.77 -
518_g                -            930 3366at5794           -            699  8.8e-115  382.9  10.9   2   2     3e-97   1.9e-94  315.7   1.7   290   696   412   822   404   826 0.81 -
2135_g               -            761 3366at5794           -            699  6.1e-107  357.0   0.4   1   2       0.1        66   -0.1   0.1   160   199   162   201   116   211 0.71 -
2135_g               -            761 3366at5794           -            699  6.1e-107  357.0   0.4   2   2  5.4e-109  3.5e-106  354.5   0.0   211   615   254   670   241   688 0.85 -
166_g                -           1016 3366at5794           -            699  3.2e-100  334.8  13.7   1   4   6.7e-09   4.3e-06   23.6   0.4   140   202   271   333   205   340 0.85 -
166_g                -           1016 3366at5794           -            699  3.2e-100  334.8  13.7   2   4   7.4e-12   4.8e-09   33.4   0.4   200   304   359   473   350   490 0.79 -
166_g                -           1016 3366at5794           -            699  3.2e-100  334.8  13.7   3   4   1.5e-81   9.9e-79  263.8   0.1   297   549   499   756   488   768 0.92 -
166_g                -           1016 3366at5794           -            699  3.2e-100  334.8  13.7   4   4   7.7e-08     5e-05   20.1   0.1   533   606   813   889   779   904 0.80 -
1046_g               -            822 3366at5794           -            699   9.6e-97  323.3   1.2   1   1   2.4e-99   1.5e-96  322.6   1.2   212   616   281   711   188   790 0.84 -
4696_g               -            963 3366at5794           -            699   1.2e-89  299.8   0.2   1   4   0.00024      0.15    8.6   0.3   163   196   196   230    28   284 0.75 -
4696_g               -            963 3366at5794           -            699   1.2e-89  299.8   0.2   2   4     2e-90   1.3e-87  293.1   0.1   218   534   288   616   284   628 0.90 -
4696_g               -            963 3366at5794           -            699   1.2e-89  299.8   0.2   3   4   6.3e-06    0.0041   13.8   0.0   565   618   721   781   676   786 0.80 -
4696_g               -            963 3366at5794           -            699   1.2e-89  299.8   0.2   4   4         8   5.2e+03  -11.6  14.8     2    60   807   862   798   875 0.50 -
2131_g               -           1136 3366at5794           -            699   8.9e-74  247.4  11.8   1   3   1.1e-07   7.1e-05   19.6   1.9   146   269   237   387   223   413 0.78 -
2131_g               -           1136 3366at5794           -            699   8.9e-74  247.4  11.8   2   3   5.9e-62   3.9e-59  199.0   0.0   318   524   662   874   629   893 0.87 -
2131_g               -           1136 3366at5794           -            699   8.9e-74  247.4  11.8   3   3     9e-12   5.8e-09   33.1   0.8   532   613   939  1026   931  1088 0.85 -
5111_g               -           1466 3366at5794           -            699   4.8e-49  165.6  19.3   1   4      0.11        70   -0.2   2.2   120   206   385   468   285   482 0.64 -
5111_g               -           1466 3366at5794           -            699   4.8e-49  165.6  19.3   2   4   0.00011     0.072    9.7   0.8   201   311   564   664   556   686 0.65 -
5111_g               -           1466 3366at5794           -            699   4.8e-49  165.6  19.3   3   4   1.7e-42   1.1e-39  134.7   0.7   353   547  1031  1226  1023  1244 0.84 -
5111_g               -           1466 3366at5794           -            699   4.8e-49  165.6  19.3   4   4     4e-11   2.6e-08   31.0   0.0   527   632  1287  1396  1276  1416 0.80 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/busco_downloads/lineages/apicomplexa_odb10/hmms/3366at5794.hmm
# Target file:     /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Pf_new.faa
# Option settings: hmmsearch --domtblout /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Pf/run_apicomplexa_odb10/hmmer_output/initial_run_results/3366at5794.out --cpu 1 /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/busco_downloads/lineages/apicomplexa_odb10/hmms/3366at5794.hmm /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Pf_new.faa 
# Current dir:     /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed
# Date:            Wed Mar  1 19:29:25 2023
# [ok]
