#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
3570_g               -            829 4695at5794           -            682         0 1423.0   6.9   1   2         0         0 1362.2   2.3     1   655    28   723    28   740 0.97 -
3570_g               -            829 4695at5794           -            682         0 1423.0   6.9   2   2   1.3e-20   3.1e-18   63.4   0.2   635   678   751   794   733   797 0.90 -
1092_g               -           1400 4695at5794           -            682  3.6e-231  767.0   8.9   1   3  5.8e-113  1.4e-110  368.5   3.2    20   375   540   929   535   948 0.87 -
1092_g               -           1400 4695at5794           -            682  3.6e-231  767.0   8.9   2   3  1.3e-120  3.2e-118  393.8   0.0   367   667  1055  1358  1042  1363 0.95 -
1092_g               -           1400 4695at5794           -            682  3.6e-231  767.0   8.9   3   3     0.003      0.72    6.0   0.1   642   673  1363  1394  1360  1397 0.93 -
1407_g               -           1220 4695at5794           -            682   6.9e-99  329.9  10.2   1   4   1.7e-08     4e-06   23.3   0.1   389   474   396   483   362   496 0.71 -
1407_g               -           1220 4695at5794           -            682   6.9e-99  329.9  10.2   2   4     4e-22   9.6e-20   68.3   3.1   232   365   548   683   538   730 0.75 -
1407_g               -           1220 4695at5794           -            682   6.9e-99  329.9  10.2   3   4   4.9e-71   1.2e-68  230.0   0.0   387   599   806  1019   790  1034 0.95 -
1407_g               -           1220 4695at5794           -            682   6.9e-99  329.9  10.2   4   4   0.00025     0.059    9.5   0.0   608   641  1111  1144  1093  1181 0.72 -
809_g                -           1201 4695at5794           -            682   1.5e-88  295.7   0.6   1   2   4.6e-14   1.1e-11   41.7   0.1   388   629   224   454   185   483 0.72 -
809_g                -           1201 4695at5794           -            682   1.5e-88  295.7   0.6   2   2   1.3e-77   3.1e-75  251.7   0.1   376   639   636   901   618   923 0.92 -
