#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
3163_g               -           1095 2321at5794           -            843         0 1426.1  37.3   1   3   1.8e-09     3e-06   23.6   0.1     9    40   114   147   108   149 0.90 -
3163_g               -           1095 2321at5794           -            843         0 1426.1  37.3   2   3  1.5e-196  2.6e-193  642.5  12.7    32   419   170   619   155   625 0.90 -
3163_g               -           1095 2321at5794           -            843         0 1426.1  37.3   3   3  3.3e-234  5.8e-231  767.0  12.2   418   842   641  1088   635  1089 0.96 -
5068_g               -           1948 2321at5794           -            843   2.7e-57  192.5  33.3   1   3   3.3e-16   5.7e-13   45.9   7.1   171   288   719   841   650   866 0.79 -
5068_g               -           1948 2321at5794           -            843   2.7e-57  192.5  33.3   2   3   4.1e-15   7.1e-12   42.3   0.8   355   417  1059  1123   980  1132 0.76 -
5068_g               -           1948 2321at5794           -            843   2.7e-57  192.5  33.3   3   3   4.6e-37     8e-34  114.9  10.7   426   745  1205  1554  1200  1651 0.81 -
3351_g               -           2235 2321at5794           -            843   1.4e-47  160.4  39.7   1   5     0.012        21    1.0   0.0    11    40    52    83    48   101 0.80 -
3351_g               -           2235 2321at5794           -            843   1.4e-47  160.4  39.7   2   5    0.0049       8.4    2.3   0.3    55   100   137   191   114   214 0.74 -
3351_g               -           2235 2321at5794           -            843   1.4e-47  160.4  39.7   3   5   1.4e-12   2.4e-09   33.9  14.0   169   422   839  1124   822  1132 0.70 -
3351_g               -           2235 2321at5794           -            843   1.4e-47  160.4  39.7   4   5   5.2e-42   9.1e-39  131.2   0.7   419   615  1327  1522  1317  1591 0.91 -
3351_g               -           2235 2321at5794           -            843   1.4e-47  160.4  39.7   5   5    0.0015       2.6    4.0   2.1   785   841  2173  2230  2118  2232 0.87 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/busco_downloads/lineages/apicomplexa_odb10/hmms/2321at5794.hmm
# Target file:     /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Pf_new.faa
# Option settings: hmmsearch --domtblout /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Pf/run_apicomplexa_odb10/hmmer_output/initial_run_results/2321at5794.out --cpu 1 /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/busco_downloads/lineages/apicomplexa_odb10/hmms/2321at5794.hmm /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Pf_new.faa 
# Current dir:     /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed
# Date:            Wed Mar  1 19:29:08 2023
# [ok]
