#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
279_g                -           2161 820at5794            -           1101         0 1438.9  96.0   1   8  6.3e-115  3.6e-112  374.2   1.0     1   196    65   281    65   311 0.90 -
279_g                -           2161 820at5794            -           1101         0 1438.9  96.0   2   8    2e-180  1.2e-177  591.1  16.9   190   569   340   769   333   814 0.89 -
279_g                -           2161 820at5794            -           1101         0 1438.9  96.0   3   8   4.6e-13   2.7e-10   36.9   9.6   570   677   887   994   877  1009 0.73 -
279_g                -           2161 820at5794            -           1101         0 1438.9  96.0   4   8   2.8e-29   1.6e-26   90.6  21.2   636   764  1000  1129   974  1155 0.81 -
279_g                -           2161 820at5794            -           1101         0 1438.9  96.0   5   8   2.5e-08   1.4e-05   21.2   0.0   739   786  1370  1417  1329  1442 0.74 -
279_g                -           2161 820at5794            -           1101         0 1438.9  96.0   6   8   3.3e-05     0.019   10.9   0.3   785   818  1468  1501  1459  1564 0.81 -
279_g                -           2161 820at5794            -           1101         0 1438.9  96.0   7   8   3.6e-14   2.1e-11   40.6   0.0   829   877  1748  1801  1631  1805 0.85 -
279_g                -           2161 820at5794            -           1101         0 1438.9  96.0   8   8     5e-92   2.9e-89  298.4   3.9   875  1101  1892  2157  1881  2157 0.86 -
399_g                -            819 820at5794            -           1101  1.3e-130  435.3  14.1   1   1  1.6e-132  9.5e-130  432.4  14.1     7   650   101   804    96   818 0.81 -
4473_g               -            802 820at5794            -           1101  1.2e-107  359.3  33.8   1   1  5.7e-110  3.3e-107  357.8  33.8     8   543    94   678    89   796 0.82 -
2910_g               -           1739 820at5794            -           1101   1.4e-92  309.3  97.3   1   8   1.2e-25   6.7e-23   78.6   0.2     6   104   104   222   100   238 0.83 -
2910_g               -           1739 820at5794            -           1101   1.4e-92  309.3  97.3   2   8   3.8e-35   2.2e-32  110.0   1.0   110   217   345   455   337   463 0.89 -
2910_g               -           1739 820at5794            -           1101   1.4e-92  309.3  97.3   3   8   9.5e-08   5.5e-05   19.3   2.0   230   319   601   705   582   711 0.71 -
2910_g               -           1739 820at5794            -           1101   1.4e-92  309.3  97.3   4   8     1e-27     6e-25   85.4  16.2   313   494   765   967   727   995 0.79 -
2910_g               -           1739 820at5794            -           1101   1.4e-92  309.3  97.3   5   8      0.25   1.5e+02   -2.0   0.7   712   764   999  1052   959  1061 0.70 -
2910_g               -           1739 820at5794            -           1101   1.4e-92  309.3  97.3   6   8   9.5e-18   5.5e-15   52.4  16.8   466   685  1059  1314  1035  1315 0.65 -
2910_g               -           1739 820at5794            -           1101   1.4e-92  309.3  97.3   7   8       1.3   7.6e+02   -4.3  22.2   563   674  1265  1391  1260  1424 0.71 -
2910_g               -           1739 820at5794            -           1101   1.4e-92  309.3  97.3   8   8      0.61   3.5e+02   -3.2   3.5   619   761  1533  1687  1515  1718 0.49 -
2303_g               -           2275 820at5794            -           1101   2.7e-48  162.7  79.4   1   5   3.4e-21     2e-18   63.8   1.5    11   102   114   225   107   236 0.77 -
2303_g               -           2275 820at5794            -           1101   2.7e-48  162.7  79.4   2   5   1.4e-11   8.2e-09   32.0   6.7   116   213   342   458   332   469 0.71 -
2303_g               -           2275 820at5794            -           1101   2.7e-48  162.7  79.4   3   5     0.032        18    1.0   0.2   189   251   461   524   441   535 0.68 -
2303_g               -           2275 820at5794            -           1101   2.7e-48  162.7  79.4   4   5   7.4e-19   4.3e-16   56.1  29.0   258   505   561   848   550   875 0.75 -
2303_g               -           2275 820at5794            -           1101   2.7e-48  162.7  79.4   5   5   3.6e-10   2.1e-07   27.3  15.4   480   663   992  1175   971  1322 0.55 -
3519_g               -           2154 820at5794            -           1101   2.5e-33  113.1  40.6   1   8   2.8e-08   1.6e-05   21.1   0.1     6    59    80   133    76   143 0.95 -
3519_g               -           2154 820at5794            -           1101   2.5e-33  113.1  40.6   2   8     3e-23   1.7e-20   70.6   7.5    53   250   155   373   143   382 0.78 -
