#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
1797_g               -           1905 1166at5794           -            960         0 1023.8  91.1   1  11   1.4e-60   3.7e-57  192.1   4.0     1   129     1   134     1   147 0.95 -
1797_g               -           1905 1166at5794           -            960         0 1023.8  91.1   2  11     1e-38   2.6e-35  119.8   3.9   136   227   183   292   160   310 0.86 -
1797_g               -           1905 1166at5794           -            960         0 1023.8  91.1   3  11   8.3e-25   2.2e-21   73.7   0.5   225   308   328   419   321   480 0.79 -
1797_g               -           1905 1166at5794           -            960         0 1023.8  91.1   4  11   9.2e-10   2.4e-06   23.9   0.5   289   326   484   522   455   533 0.86 -
1797_g               -           1905 1166at5794           -            960         0 1023.8  91.1   5  11   4.5e-32   1.2e-28   97.8   5.7   311   454   562   751   547   754 0.79 -
1797_g               -           1905 1166at5794           -            960         0 1023.8  91.1   6  11      0.11   2.8e+02   -2.8   0.1   452   464   771   783   764   784 0.77 -
1797_g               -           1905 1166at5794           -            960         0 1023.8  91.1   7  11   1.4e-16   3.8e-13   46.4   0.3   463   512   873   922   860   938 0.87 -
1797_g               -           1905 1166at5794           -            960         0 1023.8  91.1   8  11   1.6e-19   4.1e-16   56.2   4.8   521   599   974  1072   955  1131 0.74 -
1797_g               -           1905 1166at5794           -            960         0 1023.8  91.1   9  11   3.7e-13   9.7e-10   35.1   4.3   528   655  1257  1389  1215  1393 0.81 -
1797_g               -           1905 1166at5794           -            960         0 1023.8  91.1  10  11   1.1e-42   2.9e-39  132.8   0.4   637   762  1423  1570  1410  1591 0.87 -
1797_g               -           1905 1166at5794           -            960         0 1023.8  91.1  11  11   7.9e-91   2.1e-87  292.2   0.9   760   959  1650  1881  1647  1882 0.90 -
737_g                -           1705 1166at5794           -            960   1.1e-49  167.3  14.0   1   6   0.00082       2.1    4.2   6.6   135   225   172   281     7   316 0.67 -
737_g                -           1705 1166at5794           -            960   1.1e-49  167.3  14.0   2   6   0.00028      0.74    5.7   0.0   210   273   352   414   332   420 0.77 -
737_g                -           1705 1166at5794           -            960   1.1e-49  167.3  14.0   3   6    0.0029       7.6    2.4   0.0   274   332   481   548   451   558 0.78 -
737_g                -           1705 1166at5794           -            960   1.1e-49  167.3  14.0   4   6     0.019        50   -0.3   0.0   675   721   687   740   679   774 0.66 -
737_g                -           1705 1166at5794           -            960   1.1e-49  167.3  14.0   5   6      0.24   6.3e+02   -4.0   0.0   558   590   917   949   914   953 0.84 -
737_g                -           1705 1166at5794           -            960   1.1e-49  167.3  14.0   6   6   1.5e-47   3.8e-44  149.0   0.0   673   957  1366  1675  1360  1678 0.85 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/busco_downloads/lineages/apicomplexa_odb10/hmms/1166at5794.hmm
# Target file:     /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Pf_new.faa
# Option settings: hmmsearch --domtblout /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Pf/run_apicomplexa_odb10/hmmer_output/initial_run_results/1166at5794.out --cpu 1 /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/busco_downloads/lineages/apicomplexa_odb10/hmms/1166at5794.hmm /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Pf_new.faa 
# Current dir:     /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed
# Date:            Wed Mar  1 19:28:49 2023
# [ok]
