#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
3530_g               -           1203 3102at5794           -            734         0 1073.5  63.3   1   6   6.2e-05     0.043   10.0   2.8     1    19     6    24     6    37 0.89 -
3530_g               -           1203 3102at5794           -            734         0 1073.5  63.3   2   6   0.00012     0.084    9.0   1.3    16    41    86   111    73   128 0.80 -
3530_g               -           1203 3102at5794           -            734         0 1073.5  63.3   3   6   1.4e-16   9.7e-14   48.5   0.2    38    80   142   187   121   191 0.85 -
3530_g               -           1203 3102at5794           -            734         0 1073.5  63.3   4   6  6.4e-107  4.5e-104  347.1  32.1    76   390   244   680   233   691 0.83 -
3530_g               -           1203 3102at5794           -            734         0 1073.5  63.3   5   6   7.5e-70   5.3e-67  224.6   0.3   386   514   735   863   727   877 0.95 -
3530_g               -           1203 3102at5794           -            734         0 1073.5  63.3   6   6  2.2e-132  1.5e-129  431.3   0.0   495   734   939  1194   920  1194 0.93 -
4722_g               -            833 3102at5794           -            734  2.8e-142  473.4   0.5   1   1  1.6e-143  1.1e-140  468.2   0.5    43   688     7   802     1   805 0.82 -
210_g                -           1327 3102at5794           -            734   1.1e-53  180.6  22.6   1   7   6.7e-14   4.7e-11   39.6   0.5    49   112    10    84     3   101 0.81 -
210_g                -           1327 3102at5794           -            734   1.1e-53  180.6  22.6   2   7   2.9e-20     2e-17   60.7   4.1   103   185   143   236   136   241 0.83 -
210_g                -           1327 3102at5794           -            734   1.1e-53  180.6  22.6   3   7     0.095        67   -0.6   0.1   182   218   259   295   236   313 0.80 -
210_g                -           1327 3102at5794           -            734   1.1e-53  180.6  22.6   4   7      0.13        94   -1.1   0.1   307   373   482   544   429   548 0.80 -
210_g                -           1327 3102at5794           -            734   1.1e-53  180.6  22.6   5   7   5.8e-11   4.1e-08   29.9   0.5   383   502   677   798   663   814 0.82 -
210_g                -           1327 3102at5794           -            734   1.1e-53  180.6  22.6   6   7     0.012       8.3    2.4   0.0   540   567  1092  1119  1043  1130 0.82 -
210_g                -           1327 3102at5794           -            734   1.1e-53  180.6  22.6   7   7   1.8e-18   1.3e-15   54.7   0.0   574   680  1161  1267  1156  1290 0.94 -
1399_g               -            770 3102at5794           -            734     5e-29   99.0  10.3   1   2   7.7e-14   5.4e-11   39.4   0.9    39   160    30   179    19   200 0.73 -
1399_g               -            770 3102at5794           -            734     5e-29   99.0  10.3   2   2   4.1e-20   2.9e-17   60.1   2.7   319   687   401   761   378   766 0.78 -
1152_g               -            757 3102at5794           -            734   6.8e-21   72.1  10.3   1   2   1.4e-21   9.8e-19   65.0   9.2    50   401   107   456    88   465 0.70 -
1152_g               -            757 3102at5794           -            734   6.8e-21   72.1  10.3   2   2     0.079        56   -0.3   0.0   599   673   547   619   543   626 0.85 -
2260_g               -            920 3102at5794           -            734   3.1e-17   60.0   5.7   1   3   4.5e-20   3.1e-17   60.0   5.7    26   160   152   304   131   338 0.69 -
2260_g               -            920 3102at5794           -            734   3.1e-17   60.0   5.7   2   3     0.089        63   -0.5   0.2   257   335   319   396   315   405 0.78 -
2260_g               -            920 3102at5794           -            734   3.1e-17   60.0   5.7   3   3      0.25   1.7e+02   -2.0   0.0   600   633   720   753   717   772 0.88 -
354_g                -            478 3102at5794           -            734   1.2e-07   28.4   0.5   1   2   1.7e-10   1.2e-07   28.4   0.5    47   159    88   220    49   228 0.71 -
354_g                -            478 3102at5794           -            734   1.2e-07   28.4   0.5   2   2      0.57     4e+02   -3.1   0.1   359   422   314   378   310   382 0.58 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/busco_downloads/lineages/apicomplexa_odb10/hmms/3102at5794.hmm
# Target file:     /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Py_new.faa
# Option settings: hmmsearch --domtblout /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Py/run_apicomplexa_odb10/hmmer_output/initial_run_results/3102at5794.out --cpu 1 /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/busco_downloads/lineages/apicomplexa_odb10/hmms/3102at5794.hmm /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Py_new.faa 
# Current dir:     /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed
# Date:            Wed Mar  1 19:33:11 2023
# [ok]
