#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
4321_g               -            816 4695at5794           -            682         0 1421.1   6.6   1   2         0         0 1361.8   2.7     1   646    26   712    26   729 0.97 -
4321_g               -            816 4695at5794           -            682         0 1421.1   6.6   2   2   6.1e-20   1.4e-17   61.1   0.1   637   678   740   781   730   784 0.94 -
700_g                -           1163 4695at5794           -            682  4.1e-225  746.9   9.8   1   3  5.4e-109  1.2e-106  355.4   4.0    21   376   363   752   355   794 0.85 -
700_g                -           1163 4695at5794           -            682  4.1e-225  746.9   9.8   2   3    3e-118  6.8e-116  386.0   0.0   369   644   819  1096   809  1124 0.92 -
700_g                -           1163 4695at5794           -            682  4.1e-225  746.9   9.8   3   3    0.0019      0.42    6.7   0.1   642   673  1125  1156  1122  1158 0.93 -
2514_g               -           1042 4695at5794           -            682  1.4e-105  351.9   6.2   1   4   1.5e-11   3.4e-09   33.4   0.0   415   472   282   340   231   365 0.83 -
2514_g               -           1042 4695at5794           -            682  1.4e-105  351.9   6.2   2   4   1.4e-20   3.1e-18   63.3   1.3   234   365   431   563   415   602 0.85 -
2514_g               -           1042 4695at5794           -            682  1.4e-105  351.9   6.2   3   4   1.1e-72   2.4e-70  235.5   0.0   382   602   623   844   564   851 0.89 -
2514_g               -           1042 4695at5794           -            682  1.4e-105  351.9   6.2   4   4   2.4e-07   5.4e-05   19.5   0.0   288   402   907  1024   857  1031 0.76 -
1165_g               -            981 4695at5794           -            682   1.7e-87  292.1   0.3   1   2   1.3e-13   2.9e-11   40.2   0.0   413   632   174   378   124   395 0.76 -
1165_g               -            981 4695at5794           -            682   1.7e-87  292.1   0.3   2   2   6.6e-77   1.5e-74  249.4   0.0   385   649   512   777   479   801 0.89 -
3574_g               -            448 4695at5794           -            682   1.5e-64  216.3   0.4   1   2      0.62   1.4e+02   -1.7   0.0   315   348    99   132    87   136 0.79 -
3574_g               -            448 4695at5794           -            682   1.5e-64  216.3   0.4   2   2   1.6e-66   3.6e-64  215.1   0.1   142   372   188   425   164   437 0.89 -
4556_g               -            393 4695at5794           -            682   1.2e-61  206.8   0.0   1   1   6.8e-64   1.5e-61  206.4   0.0   399   653   120   378    90   390 0.89 -
1534_g               -            423 4695at5794           -            682   1.3e-61  206.6   0.0   1   1   7.8e-64   1.7e-61  206.2   0.0   406   656   156   408   113   419 0.93 -
3808_g               -            451 4695at5794           -            682   3.8e-61  205.1   0.0   1   1   2.7e-63     6e-61  204.4   0.0   406   654   187   438   180   448 0.93 -
1003_g               -            394 4695at5794           -            682   3.2e-60  202.0   0.8   1   1   5.3e-62   1.2e-59  200.1   0.7   111   370   105   367    77   375 0.87 -
1049_g               -            421 4695at5794           -            682   3.5e-60  201.9   0.4   1   1   2.2e-62   4.9e-60  201.4   0.4   138   372   154   394   143   407 0.92 -
520_g                -            704 4695at5794           -            682   1.3e-55  186.8   0.3   1   1   8.6e-58   1.9e-55  186.2   0.3   405   655   238   493   206   508 0.88 -
1462_g               -            851 4695at5794           -            682   3.5e-55  185.3   0.0   1   1   2.5e-57   5.6e-55  184.7   0.0   412   642   148   384   141   412 0.88 -
3907_g               -            983 4695at5794           -            682   8.9e-50  167.5   0.3   1   1     8e-52   1.8e-49  166.5   0.3   130   371   413   665   397   684 0.87 -
2824_g               -            777 4695at5794           -            682   4.1e-46  155.4   0.2   1   2   2.5e-43   5.6e-41  138.4   0.0   441   640   270   485   239   492 0.78 -
2824_g               -            777 4695at5794           -            682   4.1e-46  155.4   0.2   2   2   2.2e-05     0.005   13.0   0.0   129   251   511   631   484   674 0.73 -
589_g                -            431 4695at5794           -            682   1.3e-44  150.5   0.0   1   2     1e-46   2.3e-44  149.6   0.0   411   636   109   346    72   360 0.87 -
589_g                -            431 4695at5794           -            682   1.3e-44  150.5   0.0   2   2       3.1   6.9e+02   -4.0   0.0   644   669   396   421   394   423 0.87 -
2749_g               -            626 4695at5794           -            682   2.1e-43  146.4   0.1   1   1   1.3e-45   2.9e-43  146.0   0.1   415   640   348   577   338   614 0.90 -
748_g                -           1188 4695at5794           -            682     2e-25   87.0   0.1   1   3   3.2e-21   7.2e-19   65.3   0.0   450   551   584   691   552   699 0.86 -
748_g                -           1188 4695at5794           -            682     2e-25   87.0   0.1   2   3   3.6e-07     8e-05   18.9   0.0   545   598   787   840   777   853 0.82 -
748_g                -           1188 4695at5794           -            682     2e-25   87.0   0.1   3   3       2.8   6.3e+02   -3.8   0.0   342   395   983  1041   975  1054 0.68 -
3729_g               -            581 4695at5794           -            682   3.3e-15   53.2   0.0   1   1   2.1e-17   4.7e-15   52.7   0.0   449   591   297   458   260   470 0.76 -
2338_g               -            650 4695at5794           -            682   2.1e-12   44.0   0.0   1   1   1.3e-14     3e-12   43.5   0.0   426   631   333   550   322   605 0.71 -
