#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
507_g                -           1233 6307at5794           -            770         0 1042.2  32.7   1   5     1e-41   1.7e-38  130.2   1.0     1   108    13   125    13   133 0.91 -
507_g                -           1233 6307at5794           -            770         0 1042.2  32.7   2   5   0.00023      0.37    6.7   0.4   106   132   240   277   234   322 0.61 -
507_g                -           1233 6307at5794           -            770         0 1042.2  32.7   3   5   6.1e-08    0.0001   18.5   5.9   143   196   326   387   294   408 0.71 -
507_g                -           1233 6307at5794           -            770         0 1042.2  32.7   4   5  1.1e-251  1.8e-248  824.5   4.3   188   706   515  1093   504  1114 0.88 -
507_g                -           1233 6307at5794           -            770         0 1042.2  32.7   5   5   2.3e-25   3.7e-22   76.2   0.0   671   770  1122  1229  1105  1229 0.85 -
4148_g               -            975 6307at5794           -            770   2.5e-11   40.4   1.8   1   2   1.1e-09   1.9e-06   24.3   0.8   243   467   404   650   272   659 0.78 -
4148_g               -            975 6307at5794           -            770   2.5e-11   40.4   1.8   2   2   1.5e-06    0.0025   13.9   0.0   485   556   758   829   732   889 0.73 -
778_g                -            154 6307at5794           -            770      0.38    6.7   4.1   1   1   0.00027      0.45    6.5   4.1   673   733    39    99    31   139 0.59 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/busco_downloads/lineages/apicomplexa_odb10/hmms/6307at5794.hmm
# Target file:     /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Py_new.faa
# Option settings: hmmsearch --domtblout /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Py/run_apicomplexa_odb10/hmmer_output/initial_run_results/6307at5794.out --cpu 1 /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/busco_downloads/lineages/apicomplexa_odb10/hmms/6307at5794.hmm /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Py_new.faa 
# Current dir:     /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed
# Date:            Wed Mar  1 19:33:19 2023
# [ok]
