#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
368_g                -           1968 820at5794            -           1101         0 1416.8  96.9   1   8  3.2e-112    2e-109  365.1   1.7     1   196    64   282    64   292 0.90 -
368_g                -           1968 820at5794            -           1101         0 1416.8  96.9   2   8  1.7e-179    1e-176  587.9  19.9   190   585   309   747   302   804 0.86 -
368_g                -           1968 820at5794            -           1101         0 1416.8  96.9   3   8     9e-11   5.5e-08   29.1  12.2   569   681   809   921   790   927 0.65 -
368_g                -           1968 820at5794            -           1101         0 1416.8  96.9   4   8   1.4e-28   8.3e-26   88.2  19.6   633   755   920  1043   897  1079 0.83 -
368_g                -           1968 820at5794            -           1101         0 1416.8  96.9   5   8   1.7e-10   1.1e-07   28.2   0.1   696   786  1154  1244  1139  1250 0.84 -
368_g                -           1968 820at5794            -           1101         0 1416.8  96.9   6   8     9e-05     0.055    9.3   0.2   786   817  1296  1327  1249  1351 0.83 -
368_g                -           1968 820at5794            -           1101         0 1416.8  96.9   7   8   7.2e-15   4.4e-12   42.7   0.1   829   879  1565  1620  1524  1625 0.88 -
368_g                -           1968 820at5794            -           1101         0 1416.8  96.9   8   8   3.2e-90     2e-87  292.2   2.6   876  1101  1700  1964  1694  1964 0.88 -
261_g                -            818 820at5794            -           1101  4.1e-131  436.9   9.4   1   2  1.6e-133    1e-130  435.6   5.0     7   559   101   712    96   724 0.85 -
261_g                -            818 820at5794            -           1101  4.1e-131  436.9   9.4   2   2    0.0054       3.3    3.4   0.1   557   594   736   773   727   816 0.68 -
4466_g               -            803 820at5794            -           1101  1.3e-102  342.5  43.0   1   1  5.4e-105  3.3e-102  341.1  43.0     8   570    95   711    90   801 0.78 -
3720_g               -           1616 820at5794            -           1101     1e-88  296.4  99.8   1   7   7.6e-26   4.7e-23   79.0   0.2     6   109   105   228   102   242 0.83 -
