#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
1577_g               -           2575 1204at5794           -            996         0 1467.7 168.6   1  10      0.36   1.6e+02   -2.2   3.7   714   734    17    37     4    42 0.78 -
1577_g               -           2575 1204at5794           -            996         0 1467.7 168.6   2  10   1.1e-06    0.0005   16.0   2.2     3    49    52   101    50   106 0.87 -
1577_g               -           2575 1204at5794           -            996         0 1467.7 168.6   3  10   2.1e-21   9.4e-19   64.7  12.9     2   110   108   272   107   293 0.71 -
1577_g               -           2575 1204at5794           -            996         0 1467.7 168.6   4  10  1.6e-132    7e-130  432.6   0.0    91   313   320   542   306   554 0.95 -
1577_g               -           2575 1204at5794           -            996         0 1467.7 168.6   5  10   7.7e-74   3.5e-71  238.3   6.7   311   479   585   761   578   769 0.93 -
1577_g               -           2575 1204at5794           -            996         0 1467.7 168.6   6  10  5.6e-114  2.5e-111  371.2   6.6   469   669  1136  1348  1124  1396 0.84 -
1577_g               -           2575 1204at5794           -            996         0 1467.7 168.6   7  10   2.1e-94   9.5e-92  306.3  32.2   666   860  1466  1677  1457  1679 0.91 -
1577_g               -           2575 1204at5794           -            996         0 1467.7 168.6   8  10   3.7e-11   1.7e-08   30.8   5.0   829   891  1670  1733  1665  1737 0.87 -
1577_g               -           2575 1204at5794           -            996         0 1467.7 168.6   9  10   6.7e-09     3e-06   23.3   0.8   886   928  1775  1826  1763  1848 0.80 -
1577_g               -           2575 1204at5794           -            996         0 1467.7 168.6  10  10   2.4e-15   1.1e-12   44.7  18.8   827   992  1900  2088  1889  2092 0.79 -
4042_g               -            853 1204at5794           -            996    6e-100  333.5  32.3   1   4       7.7   3.4e+03   -6.7   6.3   815   862   114   162   107   202 0.58 -
4042_g               -            853 1204at5794           -            996    6e-100  333.5  32.3   2   4   1.4e-57   6.3e-55  184.5   8.3    65   395   195   531   169   536 0.81 -
4042_g               -            853 1204at5794           -            996    6e-100  333.5  32.3   3   4   4.1e-51   1.8e-48  163.1   3.7   474   629   567   726   542   741 0.90 -
4042_g               -            853 1204at5794           -            996    6e-100  333.5  32.3   4   4     0.038        17    1.0   0.0   282   306   712   736   705   765 0.78 -
4513_g               -           1856 1204at5794           -            996   1.9e-82  275.6  14.1   1   3   4.6e-47   2.1e-44  149.6   2.5   118   396   500   791   470   803 0.84 -
4513_g               -           1856 1204at5794           -            996   1.9e-82  275.6  14.1   2   3   1.3e-44   5.8e-42  141.5   3.9   473   626  1541  1694  1531  1754 0.83 -
4513_g               -           1856 1204at5794           -            996   1.9e-82  275.6  14.1   3   3       0.4   1.8e+02   -2.4   0.2   834   897  1763  1827  1741  1834 0.74 -
3162_g               -           2531 1204at5794           -            996   6.9e-81  270.4   4.9   1   2   4.6e-41     2e-38  129.8   1.0   117   395  1066  1366  1053  1383 0.78 -
3162_g               -           2531 1204at5794           -            996   6.9e-81  270.4   4.9   2   2   1.7e-44   7.5e-42  141.2   0.2   475   615  1402  1543  1394  1613 0.91 -
4230_g               -           1478 1204at5794           -            996     2e-71  239.1  12.2   1   2   2.8e-51   1.3e-48  163.6   4.7   100   395   614   944   598   953 0.81 -
4230_g               -           1478 1204at5794           -            996     2e-71  239.1  12.2   2   2   5.4e-29   2.4e-26   89.8   0.8   476   610   978  1137   968  1161 0.85 -
4525_g               -           1034 1204at5794           -            996   4.2e-64  214.8  15.1   1   4   3.2e-33   1.4e-30  103.9  11.1    61   313   135   392    72   422 0.73 -
4525_g               -           1034 1204at5794           -            996   4.2e-64  214.8  15.1   2   4     0.017       7.7    2.1   1.4   306   365   502   566   489   598 0.71 -
4525_g               -           1034 1204at5794           -            996   4.2e-64  214.8  15.1   3   4    0.0048       2.1    3.9   7.0   358   494   677   819   600   830 0.71 -
4525_g               -           1034 1204at5794           -            996   4.2e-64  214.8  15.1   4   4     1e-38   4.6e-36  122.0   0.1   502   605   907  1009   899  1019 0.95 -
749_g                -           1050 1204at5794           -            996   1.8e-57  192.9  12.5   1   2   2.3e-35     1e-32  110.9   4.1   119   471   130   512   102   525 0.76 -
749_g                -           1050 1204at5794           -            996   1.8e-57  192.9  12.5   2   2   6.2e-31   2.8e-28   96.3   1.3   469   636   550   718   532   751 0.90 -
1678_g               -            877 1204at5794           -            996   2.5e-39  132.8  11.8   1   3       1.7   7.7e+02   -4.5   0.2   858   890   109   141    97   147 0.68 -
1678_g               -            877 1204at5794           -            996   2.5e-39  132.8  11.8   2   3   1.2e-22   5.6e-20   68.8   0.6    97   355   261   515   234   541 0.76 -
1678_g               -            877 1204at5794           -            996   2.5e-39  132.8  11.8   3   3   1.4e-23   6.3e-21   71.9   0.7   477   596   594   714   554   761 0.82 -
1552_g               -           1593 1204at5794           -            996     6e-37  125.0  35.9   1   5     1e-10   4.5e-08   29.4   0.2   109   168   213   275   162   279 0.74 -
1552_g               -           1593 1204at5794           -            996     6e-37  125.0  35.9   2   5    0.0042       1.9    4.1   1.0    18   103   351   438   339   478 0.64 -
1552_g               -           1593 1204at5794           -            996     6e-37  125.0  35.9   3   5   4.4e-13     2e-10   37.2   0.0   241   296   998  1054   978  1060 0.83 -
1552_g               -           1593 1204at5794           -            996     6e-37  125.0  35.9   4   5      0.83   3.7e+02   -3.5   0.2   327   368  1126  1170  1123  1182 0.70 -
1552_g               -           1593 1204at5794           -            996     6e-37  125.0  35.9   5   5   1.4e-25   6.3e-23   78.5   2.4   455   623  1419  1587  1381  1591 0.84 -
255_g                -           1476 1204at5794           -            996   3.7e-36  122.3   4.0   1   4   4.4e-05      0.02   10.7   0.0   139   160   690   711   686   726 0.87 -
255_g                -           1476 1204at5794           -            996   3.7e-36  122.3   4.0   2   4      0.24   1.1e+02   -1.7   0.0   168   233   747   808   732   815 0.72 -
255_g                -           1476 1204at5794           -            996   3.7e-36  122.3   4.0   3   4   2.2e-16   9.6e-14   48.1   0.6   226   402   908  1102   906  1146 0.73 -
255_g                -           1476 1204at5794           -            996   3.7e-36  122.3   4.0   4   4     2e-20   8.9e-18   61.5   0.0   529   597  1365  1433  1356  1452 0.90 -
3707_g               -            303 1204at5794           -            996    0.0049   12.7   5.8   1   1   8.8e-06    0.0039   13.0   3.9    17    52    71   106    62   116 0.86 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/busco_downloads/lineages/apicomplexa_odb10/hmms/1204at5794.hmm
# Target file:     /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Py_new.faa
# Option settings: hmmsearch --domtblout /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Py/run_apicomplexa_odb10/hmmer_output/initial_run_results/1204at5794.out --cpu 1 /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/busco_downloads/lineages/apicomplexa_odb10/hmms/1204at5794.hmm /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Py_new.faa 
# Current dir:     /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed
# Date:            Wed Mar  1 19:32:43 2023
# [ok]
