#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
334_g                -           1295 1595at5794           -            827         0 1232.8  69.8   1   3  2.7e-101   4.4e-98  327.7   4.3     1   187    90   298    90   309 0.92 -
334_g                -           1295 1595at5794           -            827         0 1232.8  69.8   2   3  4.9e-239  8.1e-236  783.3  32.8   163   691   360  1000   339  1009 0.84 -
334_g                -           1295 1595at5794           -            827         0 1232.8  69.8   3   3   7.1e-39   1.2e-35  121.2  15.7   670   817  1039  1228  1022  1238 0.81 -
1324_g               -           1612 1595at5794           -            827   9.1e-16   55.4  71.2   1   9   2.4e-10     4e-07   26.8   0.1    34    96   197   267   153   279 0.76 -
1324_g               -           1612 1595at5794           -            827   9.1e-16   55.4  71.2   2   9      0.02        33    0.6   4.4   123   168   366   412   362   429 0.82 -
1324_g               -           1612 1595at5794           -            827   9.1e-16   55.4  71.2   3   9      0.55     9e+02   -4.2   0.2   180   207   495   522   447   529 0.60 -
1324_g               -           1612 1595at5794           -            827   9.1e-16   55.4  71.2   4   9      0.23   3.8e+02   -2.9   0.1   247   303   593   652   564   666 0.70 -
1324_g               -           1612 1595at5794           -            827   9.1e-16   55.4  71.2   5   9   3.2e-13   5.2e-10   36.3   2.6   319   394   756   832   743   845 0.85 -
1324_g               -           1612 1595at5794           -            827   9.1e-16   55.4  71.2   6   9     0.094   1.5e+02   -1.6   1.2   579   696   845   961   835   985 0.61 -
1324_g               -           1612 1595at5794           -            827   9.1e-16   55.4  71.2   7   9   0.00029      0.47    6.7   0.5   412   484   964  1029   943  1044 0.76 -
1324_g               -           1612 1595at5794           -            827   9.1e-16   55.4  71.2   8   9    0.0041       6.7    2.9   0.3   491   524  1079  1112  1073  1136 0.90 -
1324_g               -           1612 1595at5794           -            827   9.1e-16   55.4  71.2   9   9   4.8e-07   0.00079   15.9  18.5   512   731  1224  1461  1212  1537 0.66 -
3061_g               -            899 1595at5794           -            827   2.7e-13   47.2   6.0   1   4      0.05        82   -0.7   0.1   393   431   165   204   158   219 0.64 -
3061_g               -            899 1595at5794           -            827   2.7e-13   47.2   6.0   2   4     0.017        27    0.8   0.3    29    81   228   288   195   304 0.62 -
3061_g               -            899 1595at5794           -            827   2.7e-13   47.2   6.0   3   4     0.013        21    1.2   0.0   338   393   390   448   383   485 0.76 -
3061_g               -            899 1595at5794           -            827   2.7e-13   47.2   6.0   4   4   1.6e-16   2.7e-13   47.2   6.0   460   716   479   755   452   769 0.73 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/busco_downloads/lineages/apicomplexa_odb10/hmms/1595at5794.hmm
# Target file:     /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Py_new.faa
# Option settings: hmmsearch --domtblout /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Py/run_apicomplexa_odb10/hmmer_output/initial_run_results/1595at5794.out --cpu 1 /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/busco_downloads/lineages/apicomplexa_odb10/hmms/1595at5794.hmm /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Py_new.faa 
# Current dir:     /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed
# Date:            Wed Mar  1 19:32:49 2023
# [ok]
