#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
2328_g               -            722 6081at5794           -            589         0 1107.5  39.0   1   2  1.9e-107  2.3e-104  348.2   3.6     1   197     4   221     4   233 0.91 -
2328_g               -            722 6081at5794           -            589         0 1107.5  39.0   2   2  1.5e-233  1.9e-230  764.6  27.5   183   589   266   721   236   721 0.92 -
1297_g               -            809 6081at5794           -            589  9.4e-145  481.6  38.8   1   3   2.3e-67   2.8e-64  215.9   6.3     2   199    70   291    69   296 0.86 -
1297_g               -            809 6081at5794           -            589  9.4e-145  481.6  38.8   2   3   2.2e-49   2.7e-46  156.5   6.6   189   356   309   480   296   495 0.89 -
1297_g               -            809 6081at5794           -            589  9.4e-145  481.6  38.8   3   3   3.5e-38   4.3e-35  119.5  11.3   343   575   496   761   483   777 0.77 -
4788_g               -            881 6081at5794           -            589  7.4e-128  425.8  31.8   1   3      0.58   7.2e+02   -3.4   0.3   282   301    20    39     9    67 0.63 -
4788_g               -            881 6081at5794           -            589  7.4e-128  425.8  31.8   2   3   3.4e-14   4.2e-11   40.3   0.2     1    44    96   139    96   174 0.85 -
4788_g               -            881 6081at5794           -            589  7.4e-128  425.8  31.8   3   3  6.1e-121  7.4e-118  392.8  20.6    50   531   187   733   179   790 0.82 -
3921_g               -            858 6081at5794           -            589   6.2e-85  284.1  36.8   1   3   1.7e-44   2.1e-41  140.4   8.4     1   183    68   289    68   299 0.79 -
3921_g               -            858 6081at5794           -            589   6.2e-85  284.1  36.8   2   3   8.4e-44     1e-40  138.1  17.8   201   447   342   603   332   623 0.83 -
3921_g               -            858 6081at5794           -            589   6.2e-85  284.1  36.8   3   3     0.002       2.5    4.7   0.0   463   532   653   723   639   776 0.70 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/busco_downloads/lineages/apicomplexa_odb10/hmms/6081at5794.hmm
# Target file:     /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Py_new.faa
# Option settings: hmmsearch --domtblout /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Py/run_apicomplexa_odb10/hmmer_output/initial_run_results/6081at5794.out --cpu 1 /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/busco_downloads/lineages/apicomplexa_odb10/hmms/6081at5794.hmm /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Py_new.faa 
# Current dir:     /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed
# Date:            Wed Mar  1 19:33:18 2023
# [ok]
