#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
1650_g               -            997 5504at5794           -            570  6.9e-188  624.0 134.9   1   7  5.9e-110  9.6e-107  356.1   7.7     1   222     1   238     1   259 0.89 -
1650_g               -            997 5504at5794           -            570  6.9e-188  624.0 134.9   2   7     3e-16   4.9e-13   46.7   2.0   205   260   260   317   252   322 0.90 -
1650_g               -            997 5504at5794           -            570  6.9e-188  624.0 134.9   3   7   1.9e-18   3.1e-15   54.0  24.0   243   393   319   469   316   494 0.78 -
1650_g               -            997 5504at5794           -            570  6.9e-188  624.0 134.9   4   7      0.44   7.1e+02   -3.4  15.9   295   381   440   527   435   536 0.56 -
1650_g               -            997 5504at5794           -            570  6.9e-188  624.0 134.9   5   7       1.5   2.4e+03   -5.1  16.7   324   382   532   588   496   603 0.65 -
1650_g               -            997 5504at5794           -            570  6.9e-188  624.0 134.9   6   7    0.0013       2.1    4.9  17.5   295   404   585   704   575   716 0.59 -
1650_g               -            997 5504at5794           -            570  6.9e-188  624.0 134.9   7   7     3e-60   4.8e-57  192.0  35.3   362   570   748   975   715   975 0.79 -
2288_g               -            478 5504at5794           -            570   1.9e-37  127.3  26.9   1   5   7.6e-15   1.2e-11   42.0   1.2     6    43     3    40     1    46 0.94 -
2288_g               -            478 5504at5794           -            570   1.9e-37  127.3  26.9   2   5   3.5e-06    0.0057   13.4   0.1    38    64    58    83    51    87 0.80 -
2288_g               -            478 5504at5794           -            570   1.9e-37  127.3  26.9   3   5   0.00048      0.78    6.4   0.5    64   101   145   182   141   206 0.88 -
2288_g               -            478 5504at5794           -            570   1.9e-37  127.3  26.9   4   5   1.1e-26   1.8e-23   81.1   0.2    91   191   206   307   189   323 0.90 -
2288_g               -            478 5504at5794           -            570   1.9e-37  127.3  26.9   5   5     0.076   1.3e+02   -0.9   3.8   248   323   316   390   307   427 0.63 -
1032_g               -            259 5504at5794           -            570   1.1e-29  101.7   1.9   1   1   8.3e-33   1.4e-29  101.3   1.9     9   197    43   242    35   255 0.88 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/busco_downloads/lineages/apicomplexa_odb10/hmms/5504at5794.hmm
# Target file:     /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Py_new.faa
# Option settings: hmmsearch --domtblout /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Py/run_apicomplexa_odb10/hmmer_output/initial_run_results/5504at5794.out --cpu 1 /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/busco_downloads/lineages/apicomplexa_odb10/hmms/5504at5794.hmm /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Py_new.faa 
# Current dir:     /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed
# Date:            Wed Mar  1 19:33:18 2023
# [ok]
